track_id,speechiness,duration_ms,tempo,energy,acousticness,valence,key,instrumentalness,liveness,loudness,danceability,time_signature,mode,track,charted,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
1Qfky72T3fnnBxmpEQ1tlj,0.0268,203893,133.864,0.429,0.542,0.148,10,0.747,0.106,-8.223,0.587,4,1,1Qfky72T3fnnBxmpEQ1tlj,1000,Without You (니가없이) (MR),0,0ZM9kppqNgDNvyP33aX0KA,Bom,23,169
6OXGOPTkliS1sSENocT5l4,0.0438,238706,119.991,0.965,0.00521,0.539,7,0.00392,0.156,-2.216,0.668,4,1,6OXGOPTkliS1sSENocT5l4,1000,I Wanna Clap I Wanna Dance,0,2UAy6oKbhxTwZJMG5PC04D,Doz,7,150
5SdSajpI4mTB0ED2GScNAe,0.036,223044,80.049,0.468,0.483,0.211,7,0.0,0.235,-5.708,0.563,4,1,5SdSajpI4mTB0ED2GScNAe,1000,나무토막,0,5WzWThZOaAxGBxWP3E0vxl,V.A,1,746
3GrLgfSOTyvuQNk0mMwucS,0.0337,192815,97.981,0.909,0.00123,0.435,9,0.886,0.415,-5.968,0.593,4,0,3GrLgfSOTyvuQNk0mMwucS,1000,사랑해 그 거짓말 같은 (inst.),0,2vqzahhEv0XKCEnEzBqQxa,나몰라패밀리 JW,0,95
7Iv6uwJvJfANzzagIhBxU3,0.0381,317213,150.043,0.564,0.202,0.321,1,1.45e-05,0.235,-6.332,0.287,4,1,7Iv6uwJvJfANzzagIhBxU3,1000,기억하지 않으려 한다..,0,4khXiVomrATu3Rbq17XM0E,에반,0,80
7Gt1mTck1wWmmAJpSMNmVs,0.028,215467,72.017,0.441,0.0289,0.318,6,0.928,0.231,-10.049,0.503,4,1,7Gt1mTck1wWmmAJpSMNmVs,1000,그댄 대단해요 (inst.),0,2Pa6m4wUITI5YYsmoVId4a,김혜리,0,22
2dTRcmrkiumWuiR4eW556Z,0.0288,223095,92.051,0.488,0.574,0.342,1,0.0,0.203,-5.691,0.655,4,1,2dTRcmrkiumWuiR4eW556Z,1000,까짓 사랑을,0,1Pv14y3Z8bw5VizxkDviJd,제이심포니(J-symphony),0,232
48axdJ6X2380GSuNLyWeuz,0.0398,273035,120.041,0.579,0.453,0.341,7,0.0217,0.0933,-6.011,0.651,3,1,48axdJ6X2380GSuNLyWeuz,1000,Deaf,0,5WUtamNqBWjmk0uzIKdANT,더더 밴드(TheThE Band),0,31
4VYXCd1niHuVB71db7JgjS,0.0341,239907,135.778,0.557,0.651,0.238,8,0.0,0.116,-5.979,0.565,4,1,4VYXCd1niHuVB71db7JgjS,1000,Lost In Love,1,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
0jl3XLh9IVvCSmnGqsIASD,0.023,214388,86.97,0.554,0.613,0.306,5,2.62e-05,0.118,-6.034,0.676,4,1,0jl3XLh9IVvCSmnGqsIASD,1000,EV1,0,6evmYxFbDSIHilUaYC9MhL,JAURIM,41,58702
2mTN4GY5Q4XA415KneAK8v,0.0357,213147,125.056,0.844,0.00374,0.743,9,1.04e-06,0.137,-2.259,0.702,4,1,2mTN4GY5Q4XA415KneAK8v,1000,Hate You,0,1l0mKo96Jh9HVYONcRl3Yp,2NE1,57,2286234
2i76Nf27MrTGYceSgnEgWT,0.0363,242045,139.944,0.816,0.0671,0.354,9,0.0,0.346,-4.658,0.594,4,1,2i76Nf27MrTGYceSgnEgWT,1000,That Guy (그런 사람),0,14yLuCwlBqteUdBqx9soJV,SE7EN,36,154556
2GCNN0rJVbKMzVaMmisiLp,0.0462,186932,114.155,0.183,0.844,0.449,9,0.0,0.221,-8.581,0.861,3,1,2GCNN0rJVbKMzVaMmisiLp,1000,어서 와,0,1zVCbVIEKtjg4tRWqwixoY,Hwaii,6,1406
0fBOuiEFz8ZRd90QqCWhsN,0.0266,279240,85.629,0.393,0.598,0.244,2,8.79e-05,0.189,-5.925,0.385,4,1,0fBOuiEFz8ZRd90QqCWhsN,1000,"아무도, 아무것도",0,5i8AqrrtbwtPqzkavePQy1,lalasweet,14,6450
3aIigJIiEvJqiixDxSjG7S,0.0558,195125,95.005,0.723,0.0125,0.646,10,0.0,0.144,-6.012,0.658,4,0,3aIigJIiEvJqiixDxSjG7S,1000,Miss Pretty,0,1g2cVj5S80InF75MPtuTmw,Basick & Kim Saehangil,0,62
1pxtl42LkRYmiGXtnaMn50,0.174,283853,82.743,0.552,0.634,0.436,0,2.69e-06,0.103,-8.002,0.448,1,0,1pxtl42LkRYmiGXtnaMn50,1000,Airbag (feat. Naul),0,3NdOtTPPaXrCyC7Lpmzyhv,Tablo,45,215830
61Xu04ijZgZS7Np84nHZhq,0.0447,239427,155.943,0.871,0.444,0.882,10,0.0,0.279,-4.732,0.74,4,1,61Xu04ijZgZS7Np84nHZhq,1000,Brother And Sister,0,3hzcooxMtbApMTvvn6XKVA,G.NA,40,162856
1QBQqvlyhDp07xYawpKzaD,0.0324,206893,133.953,0.878,0.00895,0.871,10,0.898,0.0906,-4.628,0.741,4,0,1QBQqvlyhDp07xYawpKzaD,1000,오빠만 믿어 (MR),0,4CFPY7gjBXwLIaDhkngkjj,Park Hyun-Bin,16,3678
2gwwXQlCF94ZfO736AKuwt,0.0308,227702,78.068,0.461,0.355,0.509,4,1.71e-06,0.0903,-7.426,0.64,4,0,2gwwXQlCF94ZfO736AKuwt,1000,hair cut (feat. 천단비),0,3HgDVAqIQuuXQCXhSD4ILl,JOYjin(조이진),0,73
7j4QBNYckEk6FlgumKCtmO,0.0265,234850,113.038,0.683,0.134,0.284,7,0.0651,0.152,-5.338,0.571,4,0,7j4QBNYckEk6FlgumKCtmO,1000,피터의 노래,0,6evmYxFbDSIHilUaYC9MhL,JAURIM,41,58702
7ijlRAlJacgg88Sf9MyfDK,0.0293,224160,141.691,0.198,0.0653,0.0606,1,0.463,0.206,-14.218,0.363,4,1,7ijlRAlJacgg88Sf9MyfDK,1000,그대가 없다고 해서.. 갑자기 내가 슬퍼지는 것은 아니다..,0,4khXiVomrATu3Rbq17XM0E,에반,0,80
7c4EFCCH26wYzhUn9fePf2,0.0256,244506,81.974,0.651,0.636,0.321,7,0.0,0.122,-4.052,0.56,4,1,7c4EFCCH26wYzhUn9fePf2,1000,처음엔 아메리카노,0,3iEPwXhf1vd3DqK8grPtoL,천상지희(다나,0,2
75nF9YAJ7jLugRHGPq94eQ,0.0362,231253,121.015,0.853,0.415,0.864,5,0.0,0.176,-3.257,0.789,4,1,75nF9YAJ7jLugRHGPq94eQ,1000,My J,26,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
65UOmhzHI1X3XQ5UJmlRDe,0.145,222427,101.951,0.91,0.0982,0.85,1,0.0,0.208,-2.225,0.833,4,1,65UOmhzHI1X3XQ5UJmlRDe,1000,Clap Your Hands (박수쳐),0,1l0mKo96Jh9HVYONcRl3Yp,2NE1,57,2286234
1C8ta7fQuZURekm6WtYxDd,0.0375,216686,136.023,0.271,0.863,0.483,0,1.04e-05,0.174,-8.381,0.713,4,1,1C8ta7fQuZURekm6WtYxDd,1000,꽃,0,1zVCbVIEKtjg4tRWqwixoY,Hwaii,6,1406
7jc0Tce6FJAElTPJ7nruoB,0.0394,92386,120.027,0.285,0.751,0.495,0,0.785,0.108,-16.911,0.691,4,1,7jc0Tce6FJAElTPJ7nruoB,1000,결,0,5MAA8HJ5GHUr0AZboQVUDV,김태성,0,26
510AiXTy9yey4lxieYsjmB,0.0592,226047,128.943,0.88,0.483,0.456,7,0.0,0.135,-2.139,0.637,4,1,510AiXTy9yey4lxieYsjmB,1000,짝 (feat. 토니안),0,52PzQ1a9Gr6RPcpbpCX9jN,lady Jane,9,1814
5Vng0sJJDcQ5ZvXRQnTxTX,0.0408,289920,127.996,0.728,9.88e-05,0.0746,2,0.936,0.117,-8.195,0.671,4,1,5Vng0sJJDcQ5ZvXRQnTxTX,1000,Moonshower (Keen Mix),0,3sUDMK67xmPzPqgTGfDNjB,QUAGUA,0,22
1Zlz0JpMXf0DF9C8oRDI6l,0.0395,37304,94.051,0.778,0.712,0.263,3,0.667,0.164,-7.749,0.346,5,0,1Zlz0JpMXf0DF9C8oRDI6l,1000,Summer Dream Intro,0,1F72pgs2ddg2UY3WDNXJ0Q,Unknown,11,229
0J3DXNGMAW5ZcspbCB6Is6,0.0,3056,0.0,0.0,0.0,0.0,0,0.0,0.0,-9.764,0.0,0,0,0J3DXNGMAW5ZcspbCB6Is6,1000,Lollipop (Bonus Track) [BIGBANG & 2NE1],0,1l0mKo96Jh9HVYONcRl3Yp,2NE1,57,2286234
2vsKYv31bouUQkGbToBRK3,0.0938,195240,130.003,0.913,0.0938,0.802,8,1.96e-05,0.315,-2.815,0.736,4,1,2vsKYv31bouUQkGbToBRK3,1000,XYZ,0,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
1pVf7mbUeNWMlNqvfebfl4,0.0342,264966,125.881,0.868,0.114,0.425,0,7.07e-05,0.27,-4.193,0.54,4,1,1pVf7mbUeNWMlNqvfebfl4,1000,HAPPY DAY,0,6evmYxFbDSIHilUaYC9MhL,JAURIM,41,58702
4LLHX6NQjwkRLGJmjm5UvL,0.055,209907,134.784,0.188,0.982,0.221,7,0.927,0.151,-16.18,0.429,4,1,4LLHX6NQjwkRLGJmjm5UvL,1000,Joy,0,0fauHpmSHwodVYIjTqOGHz,Yiruma,65,985778
62HZygUjdZsYVe3Au2NXzg,0.0407,208387,139.594,0.379,0.866,0.34,10,0.0,0.091,-8.08,0.447,4,1,62HZygUjdZsYVe3Au2NXzg,1000,기다린다 (Sad Version),0,2GbCbA9ZOWiyo9z4aeyQwx,큐제이,0,61
6dbkwomm5qux6JvGR8hAGo,0.0407,202251,117.989,0.58,0.000897,0.598,6,0.647,0.205,-6.751,0.824,4,0,6dbkwomm5qux6JvGR8hAGo,1000,White Luv (inst.),0,5nf2eLGrKD5GfEkrSjukUi,Jo Ha Rang,0,86
5xlwMwAq88rher0Z8u0ElU,0.0301,215641,175.929,0.307,0.825,0.527,4,2.27e-05,0.107,-9.436,0.518,4,1,5xlwMwAq88rher0Z8u0ElU,1000,그런 날이 있잖아,0,5GWCToYy1PbYvNiFHvk8zM,핸섬피플,0,138
0kKpZdZb6q8Zq1gdybGCf7,0.0425,227387,167.48,0.131,0.98,0.332,0,0.861,0.0965,-18.772,0.378,3,1,0kKpZdZb6q8Zq1gdybGCf7,1000,Sky,0,0fauHpmSHwodVYIjTqOGHz,Yiruma,65,985778
0V7XLmLBp3j9DCWf3BYaNM,0.526,228467,126.441,0.756,0.0532,0.614,4,0.0,0.0784,-6.122,0.7,5,0,0V7XLmLBp3j9DCWf3BYaNM,1000,Enjoy The Show,0,4XDi67ZENZcbfKnvMnTYsI,Jay Park,66,1827345
7MKWteBZeyVrHwxGcUQZCT,0.042,265987,127.985,0.86,0.0116,0.795,11,0.000219,0.212,-3.754,0.794,4,0,7MKWteBZeyVrHwxGcUQZCT,1000,The Boys *Bring The Boys Out* - David Anthony Remix,0,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
3MTfGthhjxTlVHIB8gFLZN,0.0345,206466,112.014,0.552,0.023,0.881,4,0.815,0.163,-5.962,0.695,4,1,3MTfGthhjxTlVHIB8gFLZN,1000,숨바꼭질 (inst.),0,09KW87dYt6UPu5CHn6AgOq,백새은,0,21
5fGIGKZTydaZmvG9W035rM,0.0357,189053,144.09,0.722,0.0154,0.575,0,0.00451,0.0824,-6.511,0.481,4,1,5fGIGKZTydaZmvG9W035rM,1000,태엽감기,0,5i8AqrrtbwtPqzkavePQy1,lalasweet,14,6450
1zC7E7fjZ7lUgB72ZzukY4,0.0,3056,0.0,0.0,0.0,0.0,0,0.0,0.0,-9.764,0.0,0,0,1zC7E7fjZ7lUgB72ZzukY4,1000,Let's Go Party,0,1l0mKo96Jh9HVYONcRl3Yp,2NE1,57,2286234
5Ysv04lI7nBYJoaJjm9INy,0.298,182720,180.054,0.791,0.0618,0.507,8,2.53e-06,0.29,-6.172,0.762,4,1,5Ysv04lI7nBYJoaJjm9INy,1000,Wasted,0,4XDi67ZENZcbfKnvMnTYsI,Jay Park,66,1827345
2fVmlvRCq2GSnEsjIAkEzC,0.0337,234787,127.937,0.801,0.052,0.508,0,0.0,0.114,-4.308,0.622,4,1,2fVmlvRCq2GSnEsjIAkEzC,1000,Stupid Liar,0,4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,64,4957316
1t1pTgdPrhJGMwt5gZqFel,0.0877,216733,134.958,0.695,0.0288,0.599,1,0.0,0.27,-2.412,0.825,4,0,1t1pTgdPrhJGMwt5gZqFel,1000,The Boys *Bring Dem Boys*,20,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
1QmRMQeKp3bdiZPFOck7JE,0.0683,267819,145.989,0.711,0.39,0.221,6,0.0,0.132,-5.813,0.392,4,0,1QmRMQeKp3bdiZPFOck7JE,1000,후애,0,5WzWThZOaAxGBxWP3E0vxl,V.A,1,746
48hD9aWuFgpMpH2Xf827yu,0.0896,228880,114.995,0.939,0.149,0.877,1,0.0,0.111,-0.68,0.89,4,0,48hD9aWuFgpMpH2Xf827yu,1000,The Boys,0,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
5v3gKiiPLuTOEUoGt5XGZ6,0.0532,207107,95.028,0.903,0.25,0.882,11,0.0,0.188,-3.45,0.693,4,1,5v3gKiiPLuTOEUoGt5XGZ6,1000,Ma Boy 2 (feat. 효린),0,0zs9nRedA8m8o58lbkrpkr,Electroboyz,0,5436
5cKc2WQaSC0tRpmnWmaJbE,0.0941,260573,76.185,0.167,0.994,0.131,5,0.837,0.112,-19.404,0.417,3,1,5cKc2WQaSC0tRpmnWmaJbE,1000,Sometimes… Someone,0,0fauHpmSHwodVYIjTqOGHz,Yiruma,65,985778
6H2CojFM0UeqRIodYqvDUB,0.0,4240,0.0,0.00882,0.0,0.0,1,0.994,0.0,-18.001,0.0,0,1,6H2CojFM0UeqRIodYqvDUB,1000,This Moment Is Your Life,0,7x2TQ2hsCj1I1eAWpgPlZF,Yoon Han,18,2695
65EDxAEoIiVJ6VjJV7III9,0.0298,235987,88.009,0.465,0.369,0.376,0,0.0,0.367,-9.54,0.658,4,1,65EDxAEoIiVJ6VjJV7III9,1000,IMAGINATION,0,5apQNcVDuLPMd5yFznjilb,부부(Booboo),0,5
7G46Rx459fvYl5z9j7G3kh,0.0631,239485,137.735,0.661,0.787,0.332,5,0.0,0.176,-3.82,0.543,4,1,7G46Rx459fvYl5z9j7G3kh,1000,Always,0,5UKoKVlU7EDN4UgDuVRAbX,Baek A Yeon,43,231308
5WpdFzR2xDEP4Ak3GKetZl,0.0597,242907,137.994,0.818,0.0595,0.7,7,0.0,0.149,-4.406,0.688,4,1,5WpdFzR2xDEP4Ak3GKetZl,1000,Know Your Name,0,4XDi67ZENZcbfKnvMnTYsI,Jay Park,66,1827345
4zOt0P3UWkYWhA9KPFVJWO,0.0524,208587,121.962,0.834,0.279,0.26,1,0.0,0.224,-2.572,0.708,4,1,4zOt0P3UWkYWhA9KPFVJWO,1000,Snowy Wish,1,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
19uEyLqMJ5nGYvCwsGELQi,0.0311,302107,133.795,0.284,0.808,0.198,0,0.00697,0.102,-15.77,0.465,4,0,19uEyLqMJ5nGYvCwsGELQi,1000,사과,0,7uhOcLi85Fj8PlOempXh6z,Pudditorium,12,1616
7FbIgk88mUvl1cixDcIPrU,0.143,224467,72.028,0.558,0.623,0.428,10,0.000855,0.106,-6.57,0.77,4,0,7FbIgk88mUvl1cixDcIPrU,1000,1Q84,0,38m6NaoBF8CowoI9HfswXC,STi,5,712
58TeoU1db8bEE8P0YkEEF7,0.188,216462,129.921,0.95,0.0818,0.616,9,0.0,0.349,-3.517,0.721,4,1,58TeoU1db8bEE8P0YkEEF7,1000,Chug Chug (Feat. D. Theo of Soul Dive),0,2cDYHHOKJx1OQGxpYpYNdy,UMC/UW,2,258
4uJagAJ1bdIsoAkNeRXnJv,0.0387,247107,109.795,0.247,0.944,0.364,7,0.0,0.121,-12.492,0.475,4,1,4uJagAJ1bdIsoAkNeRXnJv,1000,Cappuccino (Acoustic Version),0,7x2TQ2hsCj1I1eAWpgPlZF,Yoon Han,18,2695
2sfoz7WbsgT2D4w6LBmaWT,0.0292,229747,140.082,0.264,0.867,0.187,8,0.731,0.111,-14.404,0.511,4,1,2sfoz7WbsgT2D4w6LBmaWT,1000,Remember,0,42Hs3ZckruMniGD2T4Nmko,노영채,0,48
0d7zYrwXOkCfjnCfocdYLJ,0.0911,242387,131.902,0.661,0.142,0.497,1,0.0,0.0924,-5.455,0.812,4,0,0d7zYrwXOkCfjnCfocdYLJ,1000,깨져,0,38m6NaoBF8CowoI9HfswXC,STi,5,712
3evUIDZtyOy4ZDUGAGsIs8,0.0486,204680,136.945,0.919,0.00218,0.84,6,0.587,0.29,-4.184,0.661,4,0,3evUIDZtyOy4ZDUGAGsIs8,1000,샤방샤방 (MR),0,4CFPY7gjBXwLIaDhkngkjj,Park Hyun-Bin,16,3678
7FfjM89WfYGulnpVgyv2Xm,0.104,192223,125.036,0.719,0.00119,0.566,11,0.878,0.139,-5.784,0.751,4,0,7FfjM89WfYGulnpVgyv2Xm,1000,Look At Me (MR),0,0jnJ8VmibpG5c8qLEfJMqo,백청강,0,76
5uE733Fv02kiMYEtsxOsiM,0.0607,289443,99.97,0.462,0.703,0.216,10,0.0,0.162,-6.253,0.581,4,0,5uE733Fv02kiMYEtsxOsiM,1000,Revelation Chapter 21,0,72mwEKYSc4DtLpGpk22Jle,Steve Lamount Harrold,0,1
0d6l0I9onzJJcEEAoSv30O,0.0933,212733,122.008,0.928,0.0286,0.889,10,0.0,0.0714,-2.622,0.858,4,0,0d6l0I9onzJJcEEAoSv30O,1000,MR. TAXI (Original Title : Mr. Taxi),0,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
1zJm17edwHjbRrUSVk5B5O,0.0342,204500,119.998,0.72,0.00396,0.749,0,0.73,0.226,-7.86,0.577,4,1,1zJm17edwHjbRrUSVk5B5O,1000,사랑하다 말걸,0,5WUtamNqBWjmk0uzIKdANT,더더 밴드(TheThE Band),0,31
1AYGMCrljq4mOt1LRppw8q,0.0291,246293,81.998,0.709,0.0319,0.384,4,0.833,0.109,-9.505,0.544,4,1,1AYGMCrljq4mOt1LRppw8q,1000,가슴아 심장아 (inst.),0,6Jn7bm2F9iPIJhn41fjiRG,BoM,2,480
3Qx89KFeW0iiMmDK6CKdvo,0.0884,192787,123.982,0.866,0.0391,0.776,11,0.0,0.15,-5.961,0.838,4,0,3Qx89KFeW0iiMmDK6CKdvo,1000,Bad Girl (feat. Ray Hill & 2Deep & J Flow & 박유라 & JD),0,4OnLRA7d6NYVsA3HVxiNl3,뉴 다이너스티 (New Dynasty),0,52
6oyqUfOl7jTbOx8fdupEwp,0.0503,216462,129.991,0.785,0.00551,0.46,9,0.000808,0.371,-4.4,0.774,4,1,6oyqUfOl7jTbOx8fdupEwp,1000,Chug Chug (Inst.),0,2cDYHHOKJx1OQGxpYpYNdy,UMC/UW,2,258
1s2Agh2wQb4yfrxA73mBaz,0.0331,205880,133.3,0.376,0.874,0.449,10,0.0,0.101,-8.409,0.382,3,1,1s2Agh2wQb4yfrxA73mBaz,1000,Without You (니가없이) (Acoustic Ver.),0,0ZM9kppqNgDNvyP33aX0KA,Bom,23,169
3Hy9CuMB1IuARyKC61Wcrs,0.0445,190493,128.002,0.83,0.00579,0.922,4,0.795,0.169,-5.271,0.683,4,0,3Hy9CuMB1IuARyKC61Wcrs,1000,RUN×3 (Inst.),0,3zXjPcLSJ9ECmO8orkmJYk,스윙 걸즈 (Swing Girls),0,146
7t9mWbbV9cZqKzV9H33aH6,0.0266,203000,139.554,0.346,0.826,0.169,1,0.599,0.0818,-11.498,0.455,4,1,7t9mWbbV9cZqKzV9H33aH6,1000,널 위해 부르는 이 노래 (inst.),0,6Jn7bm2F9iPIJhn41fjiRG,BoM,2,480
1nGbiUc2lr5SOVp6guPsbe,0.0479,213067,119.39,0.17,0.967,0.101,0,0.907,0.0644,-19.14,0.495,4,1,1nGbiUc2lr5SOVp6guPsbe,1000,Because I Love You-사랑하기 때문에,0,0fauHpmSHwodVYIjTqOGHz,Yiruma,65,985778
6OlozZELup8ADBpRRRcu4H,0.0486,199080,138.007,0.946,0.00238,0.965,2,0.323,0.188,-4.117,0.69,4,0,6OlozZELup8ADBpRRRcu4H,1000,대찬인생 (MR),0,4CFPY7gjBXwLIaDhkngkjj,Park Hyun-Bin,16,3678
42Yjw5KEY2vJBkcCQh5S22,0.0373,128120,125.933,0.68,0.48,0.928,9,0.0,0.334,-5.032,0.663,4,1,42Yjw5KEY2vJBkcCQh5S22,1000,Going On A Bear Hunt,7,3Sz0QcctlhJ47VT4T6Jlm7,Susie Tallman,33,6312
5rXUXw606m5YVCALeBZRIp,0.0291,244973,106.07,0.516,0.512,0.881,5,4.23e-06,0.565,-9.029,0.649,4,1,5rXUXw606m5YVCALeBZRIp,1000,This Land Is Your Land,0,1bqkCROj97M9gTMKaafwev,Little Mo' Mccoury,1,91
6mwFkL37PXyfNZq1y5jhSL,0.0394,202080,83.337,0.371,0.337,0.852,0,0.0,0.116,-10.262,0.63,4,1,6mwFkL37PXyfNZq1y5jhSL,1000,Catch That Train,0,2iYByRd5wrZXBbmTyrISfC,Dan Zanes,33,9487
2t0Ci12vaJaYzEmsJL2S1X,0.0416,157624,90.378,0.395,0.38,0.746,7,0.0,0.0634,-11.434,0.692,4,1,2t0Ci12vaJaYzEmsJL2S1X,1000,All I Want Is You,52,6MUxF4ehonXZ8Q6YMFI2xb,Barry Louis Polisar,41,22519
0eydMimsKTNF7iaLM0p7Kd,0.0303,175320,125.006,0.505,0.0851,0.836,8,8.44e-05,0.0855,-4.904,0.715,4,1,0eydMimsKTNF7iaLM0p7Kd,1000,Rock Melon,0,5sGtc7Y69V5jslrvAzSYxK,Gustafer Yellowgold,12,2336
7yeqP6cDje4AVGOnH5Ze4f,0.255,189996,166.328,0.617,0.411,0.739,9,0.0,0.333,-9.124,0.496,4,0,7yeqP6cDje4AVGOnH5Ze4f,1000,Don't Fill Up On Chips,0,03kKiot9h8in4294vr5FUm,Randy Kaplan,24,1552
60tgnRcfkaSIcxsbwly6Kk,0.168,129880,146.228,0.587,0.599,0.669,1,0.0,0.167,-5.083,0.518,3,1,60tgnRcfkaSIcxsbwly6Kk,1000,Together Again,37,0czJqnJDu3vWrLHmsbLunu,The Muppets,54,56944
0P4pY6DIaripmIywuJECzr,0.0275,148960,160.023,0.188,0.931,0.463,3,0.0,0.168,-16.594,0.553,3,1,0P4pY6DIaripmIywuJECzr,1000,Jesus Wants Me For A Sunbeam,27,0MCU2OpgnSB7rm5UPUMHgt,Cedarmont Kids,52,24520
6T8cDr9P6anYtaORts1Wd1,0.141,161867,140.0,0.886,0.00401,0.517,0,0.0314,0.801,-6.568,0.568,4,1,6T8cDr9P6anYtaORts1Wd1,1000,So Long Song,22,5MsqyZmnhUnunQgMSdJ4cV,Blues Clues,28,10438
1mHHHsnQ9XQsCf1qMEqH37,0.18,154107,113.394,0.531,0.368,0.967,8,0.0,0.66,-9.288,0.741,4,1,1mHHHsnQ9XQsCf1qMEqH37,1000,Does Your Chewing Gum Lose Its Flavor On The Bedpost Overnight?,1,70rjRBgBglrWWqHc07XMKr,The Re-Bops,13,4466
1q90oEGjCQDnwrMFvvg3Ly,0.0347,121360,111.946,0.438,0.574,0.858,7,0.0436,0.224,-9.354,0.855,4,1,1q90oEGjCQDnwrMFvvg3Ly,1000,I Wish I Had A Horse - Remastered,0,1SCWcYnoEh1978ycTDhZoW,Alvin & The Chipmunks,56,174486
5aL9U9PfwtJnSFSCMbZgQG,0.0343,225893,80.53,0.294,0.709,0.428,4,0.0,0.109,-8.839,0.653,3,1,5aL9U9PfwtJnSFSCMbZgQG,1000,Love Of The Game,0,7unQbCJn1z8DeI4FgzoulA,Bill Harley,14,1431
7odWBiR73qCALwWqVZ54hf,0.048,194544,84.004,0.466,0.223,0.311,5,0.0,0.0777,-8.497,0.701,4,0,7odWBiR73qCALwWqVZ54hf,1000,♥♥♥,0,16bQMPJOGcGChfGW0ygo4Z,Baby Genius,1,127
7zQFM7bHcyMh4QQFdBkjrE,0.106,160827,137.52,0.263,0.847,0.571,3,2.17e-06,0.452,-13.043,0.663,4,1,7zQFM7bHcyMh4QQFdBkjrE,1000,Baby Beluga,60,7oWSqrgMuIEyH9qp5nu2e5,Raffi,63,123699
4mHu0AdCu5b0HuY5kkBdJa,0.279,132707,98.952,0.687,0.257,0.696,0,0.0,0.308,-7.255,0.864,4,1,4mHu0AdCu5b0HuY5kkBdJa,1000,City Garden Rap,13,7ni4mcsUHE4P5g7Qd15DHD,Wonder Pets,25,12365
5NOXbgrKWZSXPzj9Q4sQLI,0.0714,151400,152.952,0.381,0.644,0.709,2,0.0,0.342,-10.355,0.552,4,1,5NOXbgrKWZSXPzj9Q4sQLI,1000,Swinging On A Star,5,1KApqVthworS08PUownIe3,John Lithgow,33,1394
3M4MIFXr1kDcldIon04LDn,0.0789,158707,85.999,0.0669,0.838,0.432,1,0.0133,0.115,-17.227,0.572,4,1,3M4MIFXr1kDcldIon04LDn,1000,Hasta la Victoria Siempre,0,1NfOPoGjQfGNsKdUxtFzvJ,Suni Paz,23,1274
1krKtVpFkssNdzlBjbWuON,0.0518,122000,130.928,0.579,0.681,0.969,4,1.41e-05,0.0414,-9.68,0.832,4,0,1krKtVpFkssNdzlBjbWuON,1000,Witch Doctor - Remastered 1999,26,1SCWcYnoEh1978ycTDhZoW,Alvin & The Chipmunks,56,174486
5cVvivemmfG6vaSOAleHOH,0.0302,201000,97.647,0.497,0.638,0.882,0,0.0,0.0705,-13.033,0.706,4,1,5cVvivemmfG6vaSOAleHOH,1000,Walk Outside,24,1EQSKxGMjwQWCo6QqBwt4p,Dan Crow,20,2031
0ycMwOaPrLAw3lNUKk2uTV,0.0845,252987,123.98,0.536,0.213,0.378,1,1.04e-05,0.0936,-4.691,0.909,4,0,0ycMwOaPrLAw3lNUKk2uTV,1000,Tócate Tú Misma,56,7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido,64,4725866
7uL1ZsdxI8l4sgEsgCmTlG,0.0379,182307,129.898,0.641,0.197,0.964,9,0.0,0.0793,-4.543,0.863,4,0,7uL1ZsdxI8l4sgEsgCmTlG,1000,Entre Beso Y Beso,68,5bSfBBCxY8QAk4Pifveisz,La Arrolladora Banda El Limón De Rene Camacho,73,5481332
02K5IV55wIgNNARk3UA95E,0.0418,198760,151.223,0.036,0.859,0.433,2,3.34e-06,0.0908,-14.145,0.585,3,1,02K5IV55wIgNNARk3UA95E,1000,Paloma Negra,46,0WC6O2ZzUcDYvcmt2mGh8c,Chavela Vargas,49,283867
2OFmcOC5m9iAvt4kcdXBSz,0.0508,199333,165.908,0.489,0.191,0.768,8,5.99e-06,0.0506,-7.598,0.517,3,1,2OFmcOC5m9iAvt4kcdXBSz,1000,El Columpio,65,59xlizZFIFUvLC0I8iV2Jv,Los Rieleros Del Norte,61,1066073
7nKBxz47S9SD79N086fuhn,0.0537,207680,91.011,0.822,0.0642,0.66,0,0.0,0.241,-3.304,0.688,4,1,7nKBxz47S9SD79N086fuhn,1000,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),68,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,76,10994387
