track_id,track_name,artist_id,artist_name
2CIY2peTbSKNNHgykODpO4,"Toccata And Fugue In D Minor, BWV 565",52sDxFX9DvIxUupTy8f1yx,Leopold Stokowski
0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
1A5V1sxyCLpKJezp75tUXn,Closing Time,1TqQi97nqeiuOJrIFv5Sw0,Semisonic
0scTzU1XGHv1k2TnWuvUB3,How Many More Years ?,0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf
4VySpxhRGy32u5zPCprzDn,Too Close,5Tf4EH8tDvznnjULcFxkIl,Alex Clare
72iAaOAsrBYa4U0VV7cHFd,Sunday Morning,4TshyQDihSYXSWqvclXl3I,Parmalee
2AwIVX47tgIm0Vca8OKjDp,Execute - Original Mix,5FKchcZpQOkqFvXBj1aCvb,Excision
0wSJeDntuftBpsyhRSzZoW,Say My Name,0UZ1nu3kcdNlCoiKRjmSSY,Peking Duk
5MhqNNZnkamSpD55bx7r6n,Like a Boss,4dvZ0abeUaiHm7Fu9Gj0PQ,Eptic
7FCNAQWZQhzG4YN1Y8OBbX,"Heimr Àrnadalr - From ""Frozen""/Score",1GjWNGbMtHDQ7CNYf2d7cw,Christophe Beck
6GsAD8PgHxmEuIPTG8GP3M,It Goes Like This,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett
4Mncwn3GoNWdyXLWrcRJpW,The Whiskey Ain't Workin' (feat. Marty Stuart),2M4Yt7oKGoYd0wqU44k4i2,Travis Tritt
6Y78QFCuJ10LnuTaGUxtGG,Run You Down,2Hcwwk5tUoAYLyBmJvAieR,Phetsta
4wENG4FhLIjqYqIUF1VlNj,Yo! Ho! And a Bottle of Bass!,5b2jzATr8y0Z8ANbB2BKpB,Omnitica
7mfI0rEPa99nLFyzr3Y9J0,Ninur - Original Mix,5RBdF1pJSLF3ugc2Y2PoB8,Savant
1kKK0u2QD1sfgU9o1bMF29,Typhoon,0sQ1wgSdRpoysgsa1VnI4G,Foreign Beggars
0oOxvJK76K0439kSZFcE22,Firepower,48q2mPVwlKnlSaCx07i6Ta,Datsik
2RnfTqO1FBipb47kD5FBHy,The Underground - Original Mix,5FKchcZpQOkqFvXBj1aCvb,Excision
4r7fvfb1I1ZPQEvtwvr427,Pink Lady - Original Mix,5FWi1mowu6uiU2ZHwr1rby,Feed Me
5VWVVSABdgccboSdrKGiZH,Fortune Days,3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob
7ev2lOXMdzyJ5qCXUnrRns,Can't Stop Playing (Makes Me High) - Oliver Heldens & Gregor Salto Vocal Mix Edit,263Gr9lGWR6ScnRGjxa3Ad,DR. KUCHO!
5PsMbxhgWpJMsouEfDTX6r,Locked out of Heaven,0du5cEVh5yTK9QJze8zA0C,Bruno Mars
77qMKFGYxGZewgRXdR8cbF,I Wanna Feel - Radio Edit,2ew9JvyyuOGkhahuwdovDq,Secondcity
4qjrCkcVbsYlitCqbBkeKe,Colors Of The Wind - End Title,75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams
2TkoUq8sPXmc4KYzKBiTWT,Rock 'n' Roll (Will Take You to the Mountain),5he5w2lnU9x7JFhnwcekXX,Skrillex
48soTbO64fT2Xw3xxvAXY5,Whoever Broke Your Heart,2xAybx0jf6AnUy9I0kO0g9,Murphy Elmore
6mnjcTmK8TewHfyOp3fC9C,Die Young,6LqNN22kT3074XbTVUrhzX,Kesha
28hwfx6WVMQoOCHMvD2IMJ,Archangel,0uCCBpmg6MrPb1KY2msceF,Burial
7M8hBK0bD8VJZRrf2Epy1V,Swerve - Original Mix,5FKchcZpQOkqFvXBj1aCvb,Excision
1KE3QtMWpWvam8IaawEKZ7,Won't You (Be There),4uRYpUQZrNrY5t8tAv3XrD,NERO
175cWIYsv1G8WSHjSV0vue,Help Me Lose My Mind,6nS5roXSAGhTGr34W6n7Et,Disclosure
03xWMkKEbeO4SnylA53ipj,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore
5dDLa2HhSwqoQUULN4Llsd,The Hun's Attack,7t8q7ikEtcPNtoaKAm9Vu6,Jerry Goldsmith
1T7Htpf1kEvU9Adf8J0ekk,Break Free,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
6dof6izmyc1mNboHsnT32A,Annihilate,48q2mPVwlKnlSaCx07i6Ta,Datsik
0YRKLRc6YvrlIRBzrXiFZg,Another Day - xKore Remix,5zYJziKktyqWwmoAWXrShP,Modestep
2Db9v6eowZWnuD9O9ToJDB,"Tour of the Kingdom - From ""The Little Mermaid""/Score",5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken
36HA2woC1glnLa4vqWY3IC,The City,4pb4rqWSoGUgxm63xmJ8xc,Madeon
3EyixzHY3pQOGJH1spPKRv,Billions,1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson
3lec3CzDPAxsZokPph5w87,"Jesus, Take the Wheel",4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood
1UmededMXwZfUFK1ooRxpv,Flying Spaghetti Monster,0tgjwsn1Lpjj8kKEvWm0KQ,Doctor P
2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk
3pf96IFggfQuT6Gafqx2rt,Sunny,54R6Y0I7jGUCveDTtI21nb,Boney M.
7fCYf72AG7AdiEWv3wa0jV,There’s A Girl,1YSoHvvSAY0oOJW7VxJx3M,Trent Harmon
152kYn6HxbRSWBlkkZHWGN,What's Your Name,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis
4LwrgltRSrddxeyhIPSoqa,Start of Something New,6zTbBugfNc95zo8ClFDhIn,Troy
5wKVFoSD7ppsjTvsniDGes,Bang That,6nS5roXSAGhTGr34W6n7Et,Disclosure
1haQRuZnoggW6U6l5jFIj9,Reflection - Pop Version,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera
19ywWxxWxe48o6wrSbGC6B,Everyday,4BTcOR2hEQZQQL5AMo5u10,Rusko
5wQVLZ01qf2B63Sz9cAAKu,"Yes Sir, I Can Boogie",4dn4KQgTE4P3jrwa3iIVzQ,Baccara
5OJ8hNTKYU2dCvdgnOarLU,Cracks Feat. Belle Humble (Flux Pavilion Rmx),0zg9mF9dX2knvdTKnL22T1,Freestylers
3pIFV8sRDlXvoZk7Pz6Kru,Magnum,5cfALf5vLhWIo7VeIh4fQX,xKore
7kllQQPam6HumbUCIPSvHJ,T.S.O.P. (The Sound of Philadelphia) (feat. The Three Degrees),2mknvtcck8i82nKxDPDibv,MFSB
1KtD0xaLAikgIt5tPbteZQ,Thinking About You (feat. Ayah Marar),7CajNmpbOovFoOoasH2HaY,Calvin Harris
