track_id,track_name,artist_id,artist_name
2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk
4lY95OMGb9WxP6IYut64ir,Shake It Out,1moxjboGR7GNWYIMWsRjgG,Florence + The Machine
10W125nMbncRGcXRBoACOx,Come On In My Kitchen,0f8MDDzIc6M4uH1xH0o0gy,Robert Johnson
4CayREZylZ5ij94y1v0zlc,Ten Long Years,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton
59XmHUquo2SrCkiopxQBed,Ruby Tuesday,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones
6mo6D7Jh6guYnbcq7wZVlg,Pictures At An Exhibition: Promenade - 1,284mnx33IWcymQEpMxyfHl,Modest Mussorgsky
6lXeiMvUgvlyI7dQKmvIKR,I'm A Man - Single Version,2bmixwMZXlkl2sbIbOfviq,Bo Diddley
4rwpZEcnalkuhPyGkEdhu0,Scary Monsters and Nice Sprites,5he5w2lnU9x7JFhnwcekXX,Skrillex
4VSRpqVJn9dnBRMX342il4,Don't Answer The Door,5xLSa7l4IV1gsQfhAMvl0U,B.B. King
1sn6iOK93jnp0Hn5BnNOXy,Best of You,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters
2iv5pogsl0N4FrXgMbuNLf,Lucky Man - Remastered,2cGwlqi3k18jFpUyTrsR84,The Verve
6t6oULCRS6hnI7rm0h5gwl,Some Nights,5nCi3BB41mBaMH9gfr6Su0,fun.
7Dy1LOaEeuYOEe5k17T3Rh,China Girl - 2002 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie
4hf4tcEZy6LIh83wksUgWn,Baby Please Don’t Go,4y6J8jwRAwO4dssiSmN91R,Muddy Waters
4zmx3vEPgRPjRT2CszUsZo,White Wedding - Part 1 - 2001- Remaster,7lzordPuZEXxwt9aoVZYmG,Billy Idol
7LJF6AtijSniUJpmZTqKRj,Kill Your Heroes,4njdEjTnLfcGImKZu1iSrz,AWOLNATION
61YBRFNUlyHCAye1hdSumg,Ain't Gone 'N' Give up on Love,5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan
4BYGxv4rxSNcTgT3DsFB9o,Purple Haze,776Uo845nYHJpNaStv1Ds4,Jimi Hendrix
