track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
1xPlS0fih1qHdKbyQ1Ca6i,빈 자리,0,2kOGSFThgEzPEjL4fFB25w,Click-B,23,7927
6uSiEMvcddn8JJEes3Y0Ax,Summer Season (여름안엔서 Part 2),0,4wIaclZQ3VesAfqqe8fGr7,정재민&올빼미 (Jaemin Jung&Owl),0,69
2aUvAhk3yT5XoBlGZcgiqJ,불행했음 좋겠다 (feat. Bee Of Rphabet),0,61MMiylth1injW39oZBuYB,San E,40,84821
2HKsHh4pMkA4Z7r4g2Fy16,너만이,0,5s5g2cVTox2dzQE65XOD4z,Bobby Kim,27,5422
7AJrKfRAcAEDxPImUcyy74,빈 자리 (inst.),0,2kOGSFThgEzPEjL4fFB25w,Click-B,23,7927
0JMok6kVfl3Cfy2kuz3Mg6,I Am the Best (내가 제일 잘 나가),0,1l0mKo96Jh9HVYONcRl3Yp,2NE1,57,2286234
5k4qqexTJhwQUjlREsqy9s,Sunflower,23,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
7ti59BgcwjZwUtBMbYVLoX,다른 얘기 좀 하자,0,5jY5Rma8az65AQluITQvbH,SOOL J & STi,0,100
3N3kMpbeyIz2gTJDFKMTqp,Bye Bye,0,5ocGd5ZUZTL3Cg9pIgzN7H,Ab 에비뉴,0,12
2BcthDmgg8jB8rTAdTidvl,Do You Like Something,0,5WUtamNqBWjmk0uzIKdANT,더더 밴드(TheThE Band),0,31
1w3NKvQH0sizDnL2G0keq4,I Got A Boy,12,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
70yagRK5PfSHCA9oducpYm,활,0,5MAA8HJ5GHUr0AZboQVUDV,김태성,0,26
4uJagAJ1bdIsoAkNeRXnJv,Cappuccino (Acoustic Version),0,7x2TQ2hsCj1I1eAWpgPlZF,Yoon Han,18,2695
6QF4DgGx6Osgo60QDwvOPn,Telepathy,29,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
7DWjHhkPzT6zZcfrUDqUmF,Oh Yeah (feat. Park Bom of 2NE1),0,4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,64,4957316
4d7N2lqEJMbQwVy1LCqhXv,Con Todos Menos Conmigo,70,1FbygZnWsyUjzjTGLhWVlO,Timbiriche,63,1391784
