track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
5eKfpH2dQ7FltCqb7LWEGJ,The Alien,46,5wFXmYsg3KFJ8BDsQudJ4f,Manchester Orchestra,61,475776
3iyfg1RwpatVcqfMshEplN,Something To Remember Me By,48,7EFB09NxZrMi9pGlOnuBpd,The Horrors,44,252456
18N9hZG0MZryxpB4H36IyP,Bobby,49,6lcwlkAjBPSKnFBZjjZFJs,Alex G,68,440315
6Jb4oub0oD3jJls69ArCVz,Multi-Love,0,1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,60,749185
7lR743VxfubUw5m9dpnR9x,Numb,54,6liAMWkVf5LH7YR9yfFy1Y,Portishead,60,1665014
1DnJlbiELCQcZJwywwBOKC,Oh Devil,37,7sgWBYtJpblXpJl2lU5WVs,Electric Guest,55,334574
1XQnZTR0ER8y5fGO17uX1R,Holocene,0,4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,75,3311248
1w553LQgqi5Wr1EbnPe2bB,Scary Love,0,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,84,10796781
7CfwMm7x2HLQ1bllMosD9k,Your Best American Girl,0,2uYWxilOVlUdk4oV9DvwqK,Mitski,78,3929142
3Q69H0ykl0jrL7uvXH0AvG,Listening In,12,4mLJ3XfOM5FPjSAWdQ2Jk7,Dr. Dog,61,456700
4VSH2Mz6pJqJU51ba1zoMk,Souvlaki Space Station,0,72X6FHxaShda0XeQw3vbeF,Slowdive,58,634549
03ZkvqZOANKndGXfAAPywG,Drown,43,2Tglaf8nvDzwSQnpSrjLHP,Cuco,70,1946874
5KeyVNymqfqac1wLDseK8v,Fineshrine,0,1TtJ8j22Roc24e2Jx3OcU4,Purity Ring,51,576585
1UjyF6okUHhnVxaLV8ojsA,Am I Wrong (feat. ScHoolboy Q),55,3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,78,2258166
6XwfbweA3ppZC6sI6GzC1G,Saw You In a Dream,0,3IunaFjvNKj98JW89JYv9u,The Japanese House,56,549492
0idjTHGhGRBdWTmsalq3tF,Radio,53,39vA9YljbnOApXKniLWBZv,Sylvan Esso,57,515298
0ZNYGrmcehorhh9JOeg5Iv,Stay Alive,66,6xrCU6zdcSTsG2hLrojpmI,José González,63,1035312
17Nowmq4iF2rkbd1rAe1Vt,King of Carrot Flowers Pt. 1,0,2ooIqOf4X2uz4mMptXCtie,Neutral Milk Hotel,55,608151
1ESlvmyeER7ebaKTsXE78c,Step,0,5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,64,1823393
3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,83,1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,81,5457298
