track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
71DcTTRfdZfLByBjaGpTcT,I've Got Dreams To Remember featuring John Mayer,0,2gCsNOpiBaMNh20jQ5prf0,Buddy Guy,53,744400
4UB3TaEGEY9WoOpxYNMgy4,The Safety Dance,60,34PLzyi7CdXUekiLHYyqXq,Men Without Hats,53,194852
74s9O1DfdjezivOiFNYicf,Rockin' Daddy,0,0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf,51,466649
5xot7Gzh7ldBPQZaFZftaE,Insane Asylum - Single Version,0,04qIJRFjTmvW5I1DMyGE1R,Koko Taylor,42,108859
5zSNkS6wTNcyo1ggbH9wRC,Black Mare Trot,0,6EZzVXM2uDRPmnHWq9yPDE,Lightnin' Hopkins,45,243034
3SktMqZmo3M9zbB7oKMIF7,Gravity,72,0hEurMDQu99nJRq8pTxO14,John Mayer,77,5687432
1PXMeiIRNZnj4jj77DPwKz,These Arms of Mine,47,60df5JBRRPcnSpsIMxxwQm,Otis Redding,69,2009315
2LlDPB7ZYyiKCJVZECOLqf,Need Your Love so Bad,0,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,78,8994909
0eK3E7aibgCpxx1ZakHAjT,Hoogie Boogie,0,1yNOfXGQNGjAynk77wv85x,John Lee Hooker,56,777015
4uO1csfVi7w9ddHvlIIXqY,Under My Thumb,0,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,77,12348016
0v8bPECK6FcZ5uwipUn3MX,Friday Night,41,13saZpZnCDWOI9D4IJhp1f,Lily Allen,67,1930890
7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,69,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,87,17060943
5GjwkQ7h5jkH3joCjOS3yG,Waterfront - Remastered 2013,21,6hN9F0iuULZYWXppob22Aj,Simple Minds,66,1655765
1lCRw5FEZ1gPDNPzy1K4zW,We Are The Champions - Remastered 2011,74,1dfeR4HaWDbWqFHLkxsg1d,Queen,84,43838185
0aTC5waX50d0nGPz30aeuw,Don't Say A Word,22,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,78,11358718
09OpntwPHuNICsyEt1ETpE,Lullaby,57,7bu3H8JO7d0UbMoVzbo70s,The Cure,75,4083676
4vOlZXwC6W4tLw6McDsMrR,The Hippy Hippy Shake,0,5gNduPlUGHsgy1w7f71obH,The Swinging Blue Jeans,41,58743
7clUVcSOtkNWa58Gw5RfD4,Speed of Sound,72,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,88,40064381
5RvQMWqTa0c3PZwJWoRVMZ,Just Friends,0,6Q192DXotxtaysaqNPy5yR,Amy Winehouse,74,8147644
5AJrhrwz4oSZX2PwwV4qrN,Time of the Season - Mono Version,49,2jgPkn6LuUazBoBk6vvjh5,The Zombies,59,829063
31tjImR06JCJswXViIvFuk,Alive,56,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,28271703
5BITMVIbatbnwwIF9Rfgcy,Pretty Visitors,0,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,87,17060943
5gXlabehojXdqcfFN8ncey,How Soon Is Now? - 2008 Remaster,47,3yY2gUcIsjMr8hjo51PoJ8,The Smiths,75,3676925
1hVQx6bg4uKPljAUkNjpY2,Your Song,0,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,78,11358718
6vuzrEdPDrqSJaoCglieQD,London Calling,0,3RGLhK1IP9jnYFH4BRFJBS,The Clash,69,2423385
2QlPByrmEO9XciNBXCrawR,Roll With It,52,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,59,905991
4pCfNA9bjI3pccG5s9fm7J,Pumping On Your Stereo,49,0sHeX8oQ6o7xic3wMf4NBU,Supergrass,56,514655
3bu5GJpyHZs8DfPlkKrnnE,Shut Up and Let Me Go,42,2wvUfjKGoXvcnDHq7GgMOa,The Ting Tings,50,385568
6KMYMRtdJl6lrubE7MbVMN,"Capriccio Espagnol, Op. 34: II. Variazioni",12,2kXJ68O899XvWOBdpzlXgs,Nikolai Rimsky-Korsakov,50,93436
6HH8ZoDIe5qw8EYTTHVZh7,Ice Dance,57,5qBZETtyzfYnXOobDXbmcD,Danny Elfman,64,336213
614GvG7YckXnPC9nCVeN0P,"Come Ye Sons of Art, Z.323: III. Sound the Trumpet - Trumpet, trombone, baroque guitar, cello and organ",33,3tMLo1k3iUo82coMLWXzxq,Henry Purcell,54,144739
