track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
0Ne5itrohiBOTy425hrBGJ,Become Ocean,23,2Aoyn1J7INkcUzoWzyP8yB,John Luther Adams,20,14723
5G6E55eG8tvQrwlSAee9bh,Aheym,21,5HHKeO04SOcxUxjruFXf5l,Bryce Dessner,45,14365
3pDcfGFaFitzMZZ3xj5HoQ,Shepherds Hey,25,6evVLxWyiwmi8gDtHn1Vzx,Percy Grainger,34,8138
2NLp5rLOEesztqxaCczhtE,"String Quartet No.1 ""From The Salvation Army"": 1. Andante con moto",0,73s17iW5LTtXRMVoofi9sU,Charles Ives,27,23443
1Org5XClvfulvp1mrLUQuT,"Symphonie fantastique, Op. 14: IV. Marche au supplice",0,11T8SOX82xraocZzUXzkvM,Hector Berlioz,41,101515
6Fn1nJXDFywPRM4J6KsTr2,"Berceuse In D Flat, Op.57",0,7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,73,2853417
43a9SF39HIK863CEJwOHeg,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",24,7KkUirCiJZhgRN3NbgG98L,Ottorino Respighi,54,37004
4ASq8Q9pF05YGHxqL0PveM,"Piano Sonata, Op. 26: IV. Fuga: Allegro con spirito",1,4XDJurjQCnWLlE7KLZCT9x,Samuel Barber,48,98986
3QaPlDueCFnbJdPCeK0RbM,Guillaume Tell: Guillaume Tell: Overture,32,0roWUeP7Ac4yK4VN6L2gF4,Gioachino Rossini,52,189511
1FHpgVtsaDeASGQyehjlzS,"Valses sentimentales, D. 779: No. 13 in A Major",26,2p0UyoPfYfI76PCStuXfOP,Franz Schubert,64,954945
68oxELAW6URbwJCKmBiNDa,The Ecstasy of Gold - L'Estasi Dell'oro,28,1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,64,960699
2jjVsWQEUeZ06qSqF8xiBr,"Tchaikovsky: Swan Lake (Ballet), Op. 20, Act 2: No. 10, Scène (Moderato)",0,3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,69,1053214
7cg8S2oryXnrMyMjrqO4Vd,"Napoli, FP 40: II. Nocturne",3,4IAWVxo2fpTBPn6k7GZ3eY,Francis Poulenc,48,33680
1vMzyuKkIvB4d2kj7SCMv3,Strokur,0,2lD1D6eEh7xQdBtnl2Ik7Y,Hildur Guðnadóttir,47,121113
4WfcsHiOeozjw4Xzsjz17n,"I giorni (Arr. For Violin, Piano And String Orchestra)",36,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,78,2810118
3qtZwBkPpK2Q8fcYRHm4AX,It All Started With a Beer - Single Version,48,0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard,49,343275
5Eph6Vs0PftspPXZqlVN2y,She Thinks She Needs Me,46,7CyJIUpcWZK2zFM6gKLKvD,Andy Griggs,40,91960
1cG3sQOVItzKsvHzkCzuke,What's Mine Is Yours,56,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,74,4463578
2gYiCTytrSRtuaHP1Nac6u,Fast,54,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,75,7780214
446Jufq5oOCwOSXbkqq5yD,Bring It On Over,49,1By9QBFnjZAoI83BZppHlt,Billy Currington,65,2439320
7aVQ0taICJBg5uscNK1KMN,Livin' On Love,31,4mxWe1mtYIYfP040G38yvS,Alan Jackson,71,2147793
0D5L0ZxGyhEFTqhfiXwYxw,It's A Little Too Late - 1996 Greatest Hits Version,54,2cNV8vNe2fPFf6OfGOBbSS,Mark Chesnutt,54,667348
5BeY2wY4rGFD1Q3aXO83Bv,My Best Friend,56,6roFdX1y5BYSbp60OTJWMd,Tim McGraw,70,4201851
2TLDilmv1UmRTfyb7f2Hrx,One That Got Away,50,6ghiFYcwn2Vzl6K50U0UPz,Michael Ray,55,442432
1zWZvrk13cL8Sl3VLeG57F,T-Shirt,60,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,72,4289077
