track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
1u1YU1LE0FWHFOHpR2iXua,Casimir Pulaski Day,0,4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,70,1652285
6smJCC2En1iEuN3b9ZQnLX,Slomo,0,72X6FHxaShda0XeQw3vbeF,Slowdive,58,634549
7wyznHrs1tQaeLMRdteaEh,Con Alma,0,5RzjqfPS0Bu4bUMkyNNDpn,Dizzy Gillespie,49,381097
5A6rPUyEg5UKB4emxlBcsq,Lonely,0,1l0mKo96Jh9HVYONcRl3Yp,2NE1,57,2286234
0M6ubxqeWNNB6RgeobpaV2,El Hombre Del Equipo,66,0ssx5sZQzc1nZZF2Ks8qXZ,Grupo Maximo Grado,59,903501
4drefJzHkLssti3eYGUIE9,"Carmen, Act III, No.19 Sextuor et Choeur: Écoute, Écoute, compagnon, Écoute! (Bohémiens)",0,3JXvPeLOSOyJW2ipxh1WMJ,Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,0,18
2CDkkOzthVOQgZP5hClFm7,"La traviata: Act II: Dammi to forza, o cielo!",4,1JOQXgYdQV2yfrhewqx96o,Giuseppe Verdi,61,559830
56xBR1CR3n9tfAZjm2TaVH,Cavatina,12,6l6NgkV6IWYKlRN7jHCQmt,Stanley Myers,42,2772
46bAC0YTzdqjf8BNcIjIrf,Macchine Da Guerra,0,4tjWzrC9zk57Hi03q08yHf,Andrea Smith,3,506
4WXh7ptrBysHdgiTUkyDGI,La Serenata,15,4JMye18gQjYis7boz7XWyC,Francesco Paolo Tosti,28,1827
6m6CGOVvaUpJ3owb6yJg1J,Miss Sarajevo,46,0m2Wc2gfNUWaAuBK7URPIJ,Bono,54,43925
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,84,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,88,40064381
7oXRMDUzBPekkLRTJhSGvC,I Sat By The Ocean,0,4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,68,3098790
2NhrdplfGpqU2F4vIKR4Hv,Runaway,0,58lV9VcRSjABbAbfWS6skp,Bon Jovi,77,11479799
1CKhef4qt4I0rPr4cRD3vM,The Deal - Original London Cast Recording/1989,0,2OqTX6uyzll0y3ydeccZGR,Claude-Michel Schönberg,35,5815
5ZjwO2E6ywJVqDDW2B2Lwp,Bad,0,56E5XajgEQr7pQNK4C10RF,Soundtrack/Cast Album,40,18633
7c3lCrQcEACaWjCdE851lP,The 20th Century Fox Mambo (SMASH Cast Version) (feat. Katharine McPhee),30,05tTO01wV9Y7U4U1B4xCBK,SMASH Cast,39,56748
4YMOFZFfDxiCd9p1q8RF0v,Everyday,50,6zTbBugfNc95zo8ClFDhIn,Troy,59,58363
3tUxHKtt2WdENsjoeAV8JY,Best Thing That Ever Happened to Me,32,0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,58,1094188
17SLKNcZHfggqIkVHD08e5,Butterflies - Demo,49,0un6YenPxWZ2VW4aFGMupM,Floetry,47,657023
0X1FYVkgy7Tfw79cY3C7lx,Turning Tables,0,4dpARuHxo51G3z768sgnrY,Adele,84,44110183
3CR02rdQa3bGCthnf7D3OR,Lalala Girl - Real Booty Babes Short Remix,22,6ncUTZAXal93c05AUvr94d,Paffendorf,40,28799
4xGuK7FsXuZwHCCuNnPzbD,L'Amour Toujours,1,1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,67,707873
3IbNMLI3h2jMQL6AuzFJVJ,Colours (Mix Cut) - Armin van Buuren Remix,13,1t65YxEAtU3iii6bCzSGF8,Emma Hewitt,49,84350
37VL0FXeWNLqhPK60RSXAJ,Beta - Alpha Mix,4,2rTo8KIkBTFjQS7VvaKYQ4,W&W,67,797055
4figNXwPvpTXVITv2CKkKe,Drink To Get Drunk - Radio Edit,0,22bukBZvUppuwQwmDz75Gz,Sander van Doorn,50,359728
6IDDwI0YOCAUDhMZltQekS,Love Don't Die,55,0zOcE3mg9nS6l3yxt1Y0bK,The Fray,68,3769077
1M6EwZf9SnMq0YQLvBtHQ0,They're Red Hot,0,0f8MDDzIc6M4uH1xH0o0gy,Robert Johnson,44,524531
1qCQ8n7quH6mWOhnAJm08E,Kansas City - Live,27,4y6J8jwRAwO4dssiSmN91R,Muddy Waters,55,1185061
7rphDmPtaLsPMLxxtc7nQY,With My Maker I Am One,0,2uNcfNhlVJUyEX0t0NG1m1,Eric Bibb,44,56128
2I14CRglrAX93shSeSjYzM,Angel,40,776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,70,5908806
3NfRpyM72m6pO2PJM4Z1dV,Walk On,31,7GQR0UJuWkRH8TTrdmteEw,Sonny Terry and Brownie McGhee,27,15279
4ryCsPW9l4Am2aKYiJuZnJ,Back Door Man,0,0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf,51,466649
76ZnyGfjQZSM8GPfR7OqiJ,Good Thing,0,20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,58,729702
5j6ZZwA9BnxZi5Bk0Ng4jB,Heroes - 1999 Remaster,0,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,76,8735647
3FteycP8CaXS1MhjcXekVT,Stop,68,0uq5PttqEjj3IH1bzwcrXF,Spice Girls,67,2916395
2GPa06WBSTV4u4plFDJ6GT,A Long And Happy Life,35,0iidQFemlPhkoHqFroz2my,Delta Rae,44,85202
2BjlyIxODMGgqgb9jAUdvz,We Got The World - Radio Edit,20,1VBflYyxBhnDc9uVib98rw,Icona Pop,65,686256
0voXyFBP2b6KkK1oBZqhHh,Last Night (a Dj Saved My Life) - Original Version,0,5h3R3uyHFM5U2keTIHh52m,Intodeep,0,664
4Hj9FBI1IuMVfuYMPpbf71,I Am What I Am - Remastered,26,6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,62,844972
2yi7HZrBOC4bMUSTcs4VK6,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",69,2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,64,78966
75VVIB2x1h6BfxD2PqOO57,"Healing Incantation - From ""Tangled""/Soundtrack Version",62,2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,63,667472
45nhkEoOKW0GkSqrR7MK1O,Queen Theme - Score,0,3g6RWqrG0tt6oXPMLP2WE5,Paul J. Smith,29,2004
5d5EBc1vJhEHpZyQBIPcCH,Deliver Us - The Prince Of Egypt/Soundtrack Version,0,6tOL5L1TlmBLdFMeEoXgae,Ofra Haza,41,35857
3Omj7zg4gKdtKf2ga5bQFu,Let's Do This,17,7nU4hB040gTmHm45YYMvqc,Hannah Montana,62,4254879
0KxA8laQuvjkrToRIc1Q9h,Split The Atom,9,4YWj8sohRDjL9deiuRvEEY,Noisia,54,253117
