track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
3yJ1w00H62kKw2pOoF0HY1,And He Shall Smite the Wicked,25,5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,59,101554
3SVgkoPZVHRGrXqFpwwIxV,"The Muzzle/Wrong Side of the Tracks - From ""Lady and the Tramp""/Score",17,497FibW7265st1H0UfpGb2,Oliver Wallace,39,12365
3AGawd3ZkLbYQlxe4nZIEK,Ease My Mind,52,5he5w2lnU9x7JFhnwcekXX,Skrillex,74,8001312
4buwCc108hpNP4HaCWxudH,Dementia,41,07QEuhtrNmmZ0zEcqE9SF6,Owl City,68,2283004
6bMZm2oes45QPn9WYOTN9N,Red Is the New Black,15,4AbDWrmJPSOeIbT2Ou60ik,Funeral For A Friend,44,214608
6OvgbhJ6Cf8QwuTtvwZYCH,Golden,47,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,77,9643381
7cITfGsdjGaTP0b5oiLL0z,You're Not Alone,59,1NUOfvAhA9AvsF1ISMkgHX,Saosin,53,398196
0nXCeMVvAVDZGY4CW53VUl,"Didn't Leave Nobody But The Baby - From “O Brother, Where Art Thou” Soundtrack",0,5s6TJEuHTr9GR894wc6VfP,Emmylou Harris,59,316382
30uojZXrZdls1Vm3vxz4Sc,Negative Creep - 1992/Live at Reading,0,6olE6TJLqED3rqDCT0FyPh,Nirvana,80,16361694
7qQfI2F80t2MZcLLVuH6M2,Here Without You,0,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,69,3864204
3xAka0D8585mDoShALnsd7,Release,54,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,73,7858934
17ZAZ24Eyh5fKqQ06u4R3d,You Oughta Know,52,6ogn9necmbUdCppmNnGOdi,Alanis Morissette,66,2376706
3JEzGRDUsozrehZTq3dKE8,All Eyez (feat. Jeremih) [Bonus Track],0,0NbfKEOTQCcwd6o7wSDOHI,The Game,73,4288321
5tCb4ZNK595Qcyml3kpOxY,"Le Nozze di Figaro, Act 2: Bravo! che bella voce",4,4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,74,4729365
4a5pNRjwmzYQuEY1E7O6pj,Breakfast In America - 2010 Remastered,72,3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,68,2860711
104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),68,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,82,22125750
1jq28NGw6wdtFKx8MBPy6C,Burn It to the Ground,72,6deZN1bslXzeGvOLaLMOIF,Nickelback,76,5974686
3fK3RTTdX62cviFEd2gr35,Do-Re-Mi (reprise),0,5RdqZVi36tpDPYNPw8jJbO,Julie Andrews,56,106909
7lh2D3DOuIZzIRcsBibZ3A,A Miracle Would Happen/When You Come Home To Me,0,5ol7Hq695R9m2bT9T3FiQx,Jason Robert Brown,31,21271
43GRjWg6e6kJVuR8NJMB16,The Meek Shall Inherit,0,56E5XajgEQr7pQNK4C10RF,Soundtrack/Cast Album,40,18633
2bRDqUlW4ZsXkbxreMKZul,Demon to Lean On,33,6bUJpbekaIlq2fT5FMV2mQ,Wavves,44,236383
32FcwBoBT57V6g7fMISIfA,The Launch - Radio Edit,0,73MDPnjHtoqOexpBNe4FPl,DJ Jean,41,12148
6hYyiunELXzyWnhqJhpoHW,Tracking Treasure Down - Original Mix,24,64KfnYe81Wld2AkG4bkGIV,Gabriel & Dresden,44,76818
3jbFunKj2GYy3EAkPmhCck,Nature - Single Version,0,0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf,51,466649
2P6lURS2y0Hbks1hnHfm6G,The One and Only,0,3dipm6p2uAgitwQsOZU5oY,Chesney Hawkes,44,11291
0DT1gKkK9gdWKElHHqXDuK,The Kids Are Alright - Mono/Stereo Version,0,67ea9eGLXYMsO2eYQRui3w,The Who,67,4780638
1QsXOnBUiREtGixFfdLTOf,Back To Us,43,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,68,3362327
5HJId22hZ2IvFnvNSy6ZbE,Different For Girls,57,7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,68,2926377
4tY01qYozc6db4gihAiIl8,Last Dance - Single Version,0,2eogQKWWoohI3BSnoG7E2U,Donna Summer,63,1629643
4PRhg1fcYMevprYDkVqweI,Home,45,7CckquWatDQSr3PFKkjM8M,Susan Egan,52,14959
2JWfLVF2Hrih8xYKrsYoEc,All Drains Lead To The Ocean,26,1csBgT42N4pPPs1HJhxXIK,Thomas Newman,62,210200
7crknXDTktb4Oo6Y6aoWCt,Oh No,0,4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,57,535581
11Bi8IZ74DqesPNPlsju2q,Monkey,0,78SHxLdtysAXgywQ4vE0Oa,Bush,61,1628842
26bagHWcawT0HA0TkUbG2a,Too Quick,41,5SyGEPymt1G2uto47tVWvZ,MadeinTYO,60,1011681
79XrkTOfV1AqySNjVlygpW,Energy,72,3TVXtAsR1Inumwj472S9r4,Drake,97,69172212
14j4diRlUSWvbq5t0rgR6b,Satellite,0,34XlPCFfB4vT7P1ekWq9Jc,Guster,48,155986
1LvHYm4dAaydN6QqIdTchd,Because Of You,0,7x2TQ2hsCj1I1eAWpgPlZF,Yoon Han,18,2695
6kQYMqjobmB8MkWwa9OUyA,Amiga mía,73,5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz,75,6733650
4dvfA7hnyUpCENwSwPjbg6,"Bizet: Carmen, Act 1: ""Avec la garde montante"" (Children's Chorus, Moralès, José)",22,2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet,58,220643
5QlLoW8Lj13zzxug4tWyIQ,"Verdi: Aïda, Act I Scene I: Romanza, Se quel guerrier io fossil - Celeste Aida (Radames)",1,1JOQXgYdQV2yfrhewqx96o,Giuseppe Verdi,61,559830
1oi7QvpgDkBFTROce7LkB8,O Mio Babbino Caro,49,0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,60,393189
