track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
7ATATJztoWLcqDAcVVof0C,BEBE,0,7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,71,6727060
05mAIVLkIWc2d1UBYZBCp8,1999,59,25uiPmTg16RbhZWAqwLBy5,Charli XCX,76,2716266
26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),69,0jnsk9HBra6NMjO2oANoPY,Flo Rida,77,8704966
5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""",65,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,74,10882398
1snNAXmmPXCn0dkF9DaPWw,You & Me - Flume Remix,66,6nS5roXSAGhTGr34W6n7Et,Disclosure,72,2074276
6olUplztLFFfU7fMYmFXOP,Sober,3,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,78,10037142
5EBvHC0SGFJDenBJafqOX4,100 Letters,51,26VFTg2z8YR0cCuwLzESi2,Halsey,82,18852443
5bgwqaRSS3M8WHWruHgSL5,8TEEN,75,6LuN9FCkKOj5PcnpouEgny,Khalid,85,15636032
1CZOrmHUUjeDP7N2B4Ba6S,Bad Romance,0,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,84,23923632
4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",76,0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,70,2744059
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,84,2wY79sveU1sp5g7SokKOiI,Sam Smith,88,20838804
73FebDuELlAEinHw1xWJCZ,I'll Be There,0,4ScCswdRlyA23odg9thgIO,Jess Glynne,71,2859401
4NYwy0R3NdvORX2B6OZXBT,Slow Motion,68,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,69,6928843
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,78,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,90,67760523
