track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
798L3U4TvN82aGjqcVOzQX,Better Me,0,3bGXaFVQLASmDMdjjeJr8a,Montgomery Gentry,58,1329085
7HRqpMkcCVVhmKme8bScvl,The South's Gonna Do It Again,50,12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,58,675821
0uhxXyG4Eb5sIIt3GZxJcn,Suitcase,35,63t3EqMeymxd4CM85RqsCd,Steve Moakler,40,35634
5qirEyQairqQcZ7ubCNLOX,I Know Somebody,33,5IcGbIAgdns0R5EJKHMjCQ,LOCASH,51,328190
6F6NSi78ckFinGlLlB7aYp,Lifers,50,2v7wIbCkIzxOfT3GnqCexD,Cody Jinks,64,778730
1uMi5mWtY2HHiUwHl7S9p7,One More Day,38,0svyIX7Xu3DVMkrOtB88i6,Diamond Rio,54,836604
65R0xYBefZnX9ho6ypOADM,Love Wins,30,03a5eVjzFyQlR4XyVSwt4t,Love and Theft,45,333855
3f5rOhrNLYP53c9RcPfp02,Me and You,51,3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,70,4121219
22iOPxdSVaVleX3UlnSTv5,Lights,26,5a3WpRDlPqdJvQsH5nH3kS,Dan Farber,25,9182
4owbJfCN73rJQAgQ7HMBBH,Pray to God (feat. HAIM) - Calvin Harris vs Mike Pickering Hacienda Remix,39,7CajNmpbOovFoOoasH2HaY,Calvin Harris,83,22985542
0fdKj0gnGKvwXFCEJBMcVh,Vamos a la Playa,35,6hfVCgKTJbLM6M18e2z7OI,Righeira,41,18124
38XU6mBWpAreQm8veBqB93,Jag kommer,32,2OIWxN9xUhgUHkeUCWCaNs,Veronica Maggio,61,529399
5ENZgmiqcT9gdQ4Q9wJoOt,"Calcutta (Taxi, Taxi, Taxi)",46,5aEE6nBaJ4POGCoFKCpK8K,Dr. Bombay,35,24756
7n9Q6bXSjm74uCtajkddPt,Shake It Off,0,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,62872493
2JA6A6Y5f4m7PawM58U2Op,Get It Started (feat. Shakira),39,0TnOYISbd1XYRBk9myaseg,Pitbull,81,9701610
7n6CKf9uT5qM1D9lBlCRfm,Don't Go,0,1G1mX30GpUJqOr1QU2eBSs,Yazoo,56,499486
4kgsK0fftHtg9gZOzkU5T2,Dark Horse,0,6jJ0s89eD6GaHleKKya26X,Katy Perry,84,23652014
3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,71,7GXXMm3DB1VswVcuGyInUd,Vanilla Ice,56,425519
4JTWz1bOs5zPC2yqFQa6xK,King of Pride Rock,0,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,76,3067773
2vRKm8OTmxJP1dImXQ8Od3,Je Voudrais Déjà Être Roi,51,3PzoTevg3zUvrwgDgDrc2v,Dimitri Rougeul,40,1442
4lKhfOiNYA4qzA6LcUFoeM,"Prince Edward's Search - From ""Enchanted""/Score",27,5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,59,101554
66jWyjFHfxy4WkcbjeQ6Xh,Transformation,15,7aXWrnm0b8kKzTTgzublaZ,Leigh Harline,34,2935
05JHTtmnSNyXEawe7vXtme,Squishy,27,1csBgT42N4pPPs1HJhxXIK,Thomas Newman,62,210200
4nAJAIGsWgV6NYOxRSyndd,"Overture (101 Dalmations/Animated) - From ""101 Dalmatians""/Score Version",25,5T60shnsXD8hlLRDsbvFoO,George Bruns,41,18164
6O0BuobS0C8fe9NOPXdyZX,One Last Hope,0,79uCun3N91BDTFBVTfxwz6,Danny DeVito,31,3099
52v1cNfbZRGXOZdIfB8ukc,Obviously Adopted,0,49xcIDVId0Sp8C7GQFtJJj,Anal Cunt,24,38654
3hPcZpNWrS2p9hK6MDFxAs,Apex - Original Mix,0,0sQ1wgSdRpoysgsa1VnI4G,Foreign Beggars,43,100099
0wHB2ZbzrNWQ8NLuv9zVb1,Doompy Poomp,40,5he5w2lnU9x7JFhnwcekXX,Skrillex,74,8001312
56vn6uscABCvwSyzO47bEM,Dubstep: Solution (Twitch Remix),0,5XZVp4v7pILz2zoi93qjdQ,Dead C.A.T Bounce,16,2481
1Msyo6wTLpFTLjj2okJ74G,I'm Not Skrillex - Original Mix,0,4UOV2NWz7D8HmGI3hTtytb,Rednek,25,7710
1JMCpzoMhq8S2vhNsz3ghO,Monsters - Original Mix,5,1m0rmoX1ma9A5HObTSNcqG,Arkasia,30,27777
4ITEfdMiANLnH7OqhJmyYe,Thunder,0,4BTcOR2hEQZQQL5AMo5u10,Rusko,45,283118
280LzOo1JvTPm9hO24shYo,Clowns,0,1bTozP3jBtV8kxyHOnWXKQ,KillaGraham,35,3350
5NB0YRfjPgkhSajgadRyaC,Heavy Artillery - SkisM Remix,0,0PNLUlKcsBFIgyL9Ge5A9P,Excision and Downlink,1,13758
4qbnYLUeWemhXVbkpi35Pf,Buzz Killington - Funkagenda Remix,0,32IkwkKb3BkxUGAzSjaBI8,Paul Thomas,40,10553
2wl9I2ajE7SbL7ttFU3L47,Lights,37,4HBMToZ4yMR07eiK9IxtjK,Klaypex,34,66208
2mgcxCgg95gcxz4p2kJPDR,Heavy Artillery,0,0PNLUlKcsBFIgyL9Ge5A9P,Excision and Downlink,1,13758
3WcahCzAE3eJ5WWRXzXGDL,The Veldt - 8 Minute Edit,30,2CIMQHirSU0MQqyYHq0eOx,deadmau5,67,2757451
3ln5b8DzOjoXHP5u89HYN1,Through The Night - Bare Noize Remix,10,1f6TTocyaqNFvwD4xsrDTh,Drumsound & Bassline Smith,38,60207
29RuDIip0ewe8hfnCItSC2,The Scientist,35,7muzHifhMdnfN1xncRLOqk,Flux Pavilion,56,712371
4YvnrZMF1VmTAZIJlBhvCg,Flim,0,6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,63,981199
5WFq6kyeSI1LbwZ1nzMeTA,Hang It Up,32,2wvUfjKGoXvcnDHq7GgMOa,The Ting Tings,50,385568
5tQzwLj3WIEMFf7vForYx5,Seek Bromance - Avicii Vocal Edit,47,7iLc4hrjOjQPfg1E3cCHg1,Tim Berg,50,206074
0xdtxpQ5xUbt8xuFnq3oXV,Never,0,6nWFpsxlVUMJW6epD1DAan,Hooray For Earth,24,16174
3jnZjSqydlIYAZhY8eHLEr,Animal Rights,0,2CIMQHirSU0MQqyYHq0eOx,deadmau5,67,2757451
3R5WD5IdjyPyTIuosdo0S8,Thrown,0,6X8lhZ7YaRUBlOsOYimlyD,Kiasmos,47,221930
7lsFHOFeMyWiqaKrESLudT,Ready For The Floor,0,37uLId6Z5ZXCx19vuruvv5,Hot Chip,55,646891
7JJLUJwQCMv7i9lWDvTCLN,Crush On You,0,4uRYpUQZrNrY5t8tAv3XrD,NERO,55,814847
5XzGyYZemDuCG3OdbhVFvh,Face to Face / Short Circuit,44,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,80,9029109
4Np5a3C4t0BZX70BFsg93D,Don't Hate Me,0,54Bjxn26WsjfslQbNVtSCm,The Get Up Kids,40,125134
1agT1o2mpJ3GHusAE8q0FX,The Last Song,0,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,65,2406131
4903HFfvLIQ8ujvQ0ARNGI,Get Busy Living Or Get Busy Dying (Do Your Part To Save The Scene And Stop Going To Shows),48,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,77,9643381
6s3d8xe76eyHPgD2QYutJQ,Sleepers,50,1NUOfvAhA9AvsF1ISMkgHX,Saosin,53,398196
11CeyEFt21BvAICfd4U8FA,Cecilia - Single Mix,0,70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,71,4350973
0h14S2lgy1eZDwWdxdFZU2,Through My Prayers,28,196lKsA13K3keVXMDFK66q,The Avett Brothers,60,950341
6dnRsc4Vc4b0pXkaASCzdW,Little Brother,0,2BpAc5eK7Rz5GAwSp9UYXa,The Tallest Man On Earth,53,622034
19Vox3Yvf2s5IUjRuYOUGv,Time To Run,0,6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,72,1147386
5dFjCJjsKvQAVmGHzluAqI,Under The Same Sun,0,5schNIzWdI9gJ1QRK8SBnc,Ben Howard,64,1953133
7pgfJbK2S5qdZzWGzF4auK,Battery Kinzie,0,4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,64,1238838
6lySuXHrQb7CofO6iMkIak,The Drying Of The Lawns,0,2BpAc5eK7Rz5GAwSp9UYXa,The Tallest Man On Earth,53,622034
7bp3SKN8FuSYoJASwiFYDP,Neither Here Nor There,0,3634pboiWrEMkmIrpuqf1I,Lost In The Trees,26,19544
1oWqy83XcRcc3Kjz8BWsDu,Swan's Road,12,6JWGMhbwEcfOamwOFgRlRD,Misophone,7,1865
6kdL7lwL7GftOGGLNDuoRE,Light Flight,0,55wOEGTc3QKwBJ9gntcOxT,Pentangle,33,48349
1bXxpUDaP6MqUj3KNYNX0Z,Lindo Cihuatlan,5,1YZEoYFXx4AxVv13OiOPvZ,Devendra Banhart,56,572340
69NiXZlMaG5xHlxeK7HUt6,Gospel Plow,18,3Ukr3Ufjg8ygRJv7Ww887f,Screaming Trees,45,280976
5le0k7yvbMCHH2Xa1tEpAL,Billie Jean,0,0XHiH53dHrvbwfjYM7en7I,Chris Cornell,59,1892602
6RpbMOLvwogcesIsVNmKI4,Slaves & Bulldozers,0,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,66,3754907
1NFYhPn90HDEZl3FBbzlx8,Black - 2004 Remix,35,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,73,7858934
2YolSRrYvFxhTGjbiT33yH,"Love, Hate, Love",53,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,70,4227087
1h4RHBtpFBmHoqeWlvFKRQ,Never Named,34,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,66,3754907
4UnbdQoTvXhiKpPCBgW8Tn,Jesus Doesn't Want Me For A Sunbeam,0,6olE6TJLqED3rqDCT0FyPh,Nirvana,80,16361694
4n6gWpXzkJzUqEdx7KroAy,"Queen of the Rodeo - Live at the Marquee, Dallas, TX - November 1990",22,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,70,4227087
1kwsUMjFuePZBNB56gQYoA,I Hate Myself And Want To Die - 2013 Mix,59,6olE6TJLqED3rqDCT0FyPh,Nirvana,80,16361694
4XHQyvbrBsQaaBUW1VvmsL,My Band,73,5Qi4Bb7a8C0a00NZcA77L0,D12,65,2587130
3bJVpDpPWDygulO0moI7bg,Answers,0,2D0NqDyt2R9RVar9MNs8kP,Lootpack,38,47425
5ASZFbCod633wLragmPYTj,Renegade,59,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,83,7774318
2oLwDI8tZUOh6SmTMRRfKs,Elevators (Me & You),59,1G9G7WwrXka3Z1r7aIDjI7,Outkast,73,2087848
0KbIwqCAHmXWu7hrszXY6j,Party We Will Throw Now!,64,2B4ZHz4QDWJTXPFPgO5peE,Warren G,62,2043538
41bIQPBE1lFN0mmw6Lmssz,21 Questions,72,3q7HBObVc0L8jNeTe5Gofh,50 Cent,82,9725373
5h8kYK5Mk1bWWqEGbmooXq,The Way We See The World (Tomorrowland 2011 Anthem) - Short Vocal Edit,0,4D75GcNG95ebPtNvoNVXhz,Afrojack,72,3924305
5eaH3RdmqBfaSQl3NSBywF,Parachute - Radio Edit,0,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,58,389621
2iOiRhJanIu1jNSzwaleEf,Like Home - Radio Edit,27,5ChF3i92IPZHduM7jN3dpg,Nicky Romero,63,2207189
1eiXLANaZCSKIfDmwTorg5,Best Day Of My Life - Gazzo Remix,0,0MlOPi3zIDMVrfA9R04Fe3,American Authors,65,1425401
4u4vvwK4IWUHnLo6QxsADY,Free - Dimitri Vangelis & Wyman Remix,8,0ufaewdAjQpWnctOfHtJey,Mikael Weermets,9,9648
4Bxvw6HTZ84nphqBsrIk5t,Mercury,0,2TvVB6B050Aj5y2Hk4H84z,James McAlister,38,7478
22xXzpcl3VPGyRy8xYdBhB,Mansard Roof,0,5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,64,1823393
6YDf6QV7QfCEo8O2dbWalK,Real Love Baby,0,2kGBy2WHvF0VdZyqiVCkDT,Father John Misty,60,711860
6lj0jgxdeE6wFqddzYY0Sd,The Kids Don't Wanna Come Home - Single Version,43,2D4FOOOtWycb3Aw9nY5n3c,Declan McKenna,64,868891
2y7JqO7Jc7ErdOmxpvifRF,Crush,64,1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,81,5457298
4uLyM2I8U4ZJZrivV8dbsn,Jackie and Wilson,0,2FXC3k01G6Gw61bmprjgqS,Hozier,77,5293633
3xXrF1nomzDLLMngfZNmKw,Moonlight Serenade,0,1UhC1mCcd9SFXLibHhMX61,Kurt Elling,45,66228
08rTZ8jNknn8VBS3v2o8pT,Lullaby Of The Leaves - 1998 Digital Remaster,42,6l40OFJhuTbHQ9V12evc9K,Gerry Mulligan,48,88978
37sWynfhKopgV5MhZUuWGF,Vartha,23,4ai53dgSBGhQwcFtGyY1bF,Ambrose Akinmusire,31,40752
0DTK1wka31c9Iam2OywdKg,Walkin' And Swingin',16,5BLxI2VvgXQtMp8N4k54N8,Andy Kirk & His Twelve Clouds Of Joy,16,430
65XhQCGWUESjTXw3YlEEqm,Zhivago,29,253GMpCNwx1TJtASNAeDoP,Kurt Rosenwinkel,38,59799
0g5eTIBrg6YqMvLeQEgd8z,알잖아 내 맘,0,6xVvGo7ATJ9WmQEYUJlDkm,정희주,0,44
5CC7dpM9XYeFRUujEdaOWO,곤드레만드레 (MR),0,4CFPY7gjBXwLIaDhkngkjj,Park Hyun-Bin,16,3678
75vgwNXsNlR6QM30X1Rlmj,내 창가에서 보이는 풍경,0,0fauHpmSHwodVYIjTqOGHz,Yiruma,65,985778
6X4tYeKHmqTcCYA59FDI4f,잘자요 그대,0,7MNyflLAWpaH0EPw1fdORD,Lena Park,37,33763
7gDRxjixGvqVUEBDXh5ZTL,The Boys - Clinton Sparks & Disco Fries Remix,0,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66,2289549
5e45GhSF18JYoLpaq2F48h,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",61,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,72,3703881
43CL49bukqUMNxontuQtR2,Zumba,0,33ScadVnbm2X8kkUqOkC6Z,Don Omar,80,8298187
0mvocLIWUnT10znvIXwHGr,En El Muelle De San Blas,72,7okwEbXzyT2VffBmyQBWLz,Maná,76,8887692
