track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
2eGHyarZyRvUgFI4d3G8GN,Electric Feel - Justice Remix,48,0SwO7SWeDHJijQ3XNS7xEE,MGMT,74,2647329
3kuSXaXIAL7HHQMVXCzSYp,Coffee Table,0,4CTKqs11Zgsv8EZTVzx764,Lemaitre,49,174815
3h5u2OgpBHKuoCxR7EwDft,Tomorrow,0,1WvvwcQx0tj6NdDhZZ2zZz,Future Islands,62,528716
2hgkutEHVmJRg7drAJAFHi,Camisado,52,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,77,11541794
64CB5Vaexl0pcWuO6Yyco6,"You're Crashing, But You're No Wave",47,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,77,9643381
13nbA3M55Cs09m7B83FVZu,There's No Way I Can Talk Myself Out Of This One Tonight (The Drinking Song),21,7rXo5QTwwFBYZ5Z3veUVg8,Texas Is The Reason,28,30504
0arNrzPygksLY2pEbRgBjw,The Artist In The Ambulance,60,3NChzMpu9exTlNPiqUQ2DE,Thrice,55,414258
7F3siFl1KHijy9icZP3Idd,Bulimic,44,55VydwMyCuGcavwPuhutPL,The Used,62,1044030
0eUa3EtJH4KhOW0veJzOZC,Something Or Nothing,0,4BwqDlOuXOJSy9CrvPJQIg,Pale Seas,24,6889
4pLMlsadmtikr65V2111Sz,Salt in the Wound,26,1xVWSPiw5B0OduIC0DSu3V,Delta Spirit,45,116713
78iMIaSjeVlUoNa7rehPOU,Black Gives Way To Blue,45,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,70,4227087
1ZoHRnS5U4m7V5pgvFiK1N,Hey Jealousy,54,6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms,56,586135
1iArQTuOzxvrtniGmkyy92,Burden In My Hand,61,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,66,3754907
4mnvnildEMsGIQtgTBdH07,Pop's Love Suicide,34,2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,66,3036164
3WbphvawbMZ8FyqDxYGdSQ,When I'm Gone,69,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,69,3864204
6xLF0xqQpUoZICZtbbs2pZ,Suicidal Dream,0,4iudEcmuPlYNdbP3e1bdn1,Silverchair,58,1088529
7Hd4BJFPRYnF8FRyVhrXJr,You Are,37,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,73,7858934
3NxAG2ni1lLa8RKL6a0INc,Childs Play,67,3TVXtAsR1Inumwj472S9r4,Drake,97,69172212
0dNiLb9FEHrRK7VFDJctiR,Ain't No Half-Steppin',50,6futYSDVulYR2PktBjTB5W,Big Daddy Kane,48,473290
00BHe2yBtdOzhKPmI7rpTE,Locked Up,0,0z4gvV4rjIZ9wHck67ucSV,Akon,79,3467010
7mhk9WyqZZzvTTCQKfh2iV,Law (feat. E-40),60,6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,66,4026116
0zRpsXMbE1oBv58A22BhKN,I Must Be High,0,4kKaAWGdu6WW0W415RWaQA,South Park Mexican,62,807486
3uo0Tb2Hn1D5X3CsHqeonG,Anywhere For You - Tiësto VS. Dzeko & Torres Remix,34,2auikkNYqigWStoHWK1Grq,John Martin,67,41877
5bIsdYlsshB82KwcQavic3,Mellow - Original,12,4PVn1b2WnnXdq80C7uaZLZ,Nause,45,194593
2OpPHmzebep63DK7cTIEoy,Bumbaclot - Radio Edit,0,6F3EsjY0PgMI4SXkQWXF3y,Albin Myers,42,18408
5Ue25r0VGvZR7vaw3iB0gZ,Turn All the Lights On (feat. Ne-Yo),0,3aQeKQSyrW4qWr35idm0cy,T-Pain,76,4077284
5gFmgXPCLu9xIfMUXSbRru,YEAH RIGHT,0,3MZsBdqDrRTJihTHQrO6Dq,Joji,86,7425712
1kehzYn3v8Y16rR3UDGzbE,Made Up In Blue,37,2YvNi4oPdBgD45gc1UycxW,The Bats,30,18429
4fwXfMCZX9f6MNEbtHsHKG,Forgotten Love,48,1WgXqy2Dd70QQOU7Ay074N,AURORA,73,2608230
5atlAt28h9xM5wxPspr5MU,Whole Wide World - Unpeeled,54,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,73,3054259
2vRDFgdJiILUdDOLL8hLH3,Lover Boy 88,49,1AhjOkOLkbHUfcHDSErXQs,88rising,69,859514
7xSIYgB6KVCQNmKVVFwSkM,Every Single Thing,0,4DMSJzGjw2SMkKAT5EEE5u,HOMESHAKE,53,344457
6JyGk2O6Mb1dNG474bJf77,The Combine,35,4R073T3AVJKqAsbzLmLW9u,John Maus,48,186747
6BGu9IJlUza0h7YrTWElnD,La Vie En Rose - Single Version,0,19eLuQmk9aCobbVDHc6eek,Louis Armstrong,71,2576241
5xO7ZBNlj8d0r6jULUyZJN,What A Little Moonlight Can Do,4,4l2MwXYwUDQKHcUXwCZjEz,José James,49,128454
4K7VsIEk8jyAcvss7HJtas,Someday My Prince Will Come,37,5ncBRFyyylFng7kQJaRXN0,Wynton Kelly,46,32747
2tI0iDruItJAabxARiBoqd,While It Is Day,0,72mwEKYSc4DtLpGpk22Jle,Steve Lamount Harrold,0,1
