track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
5NRwcPIIebHyInnJc4SzFG,Romeo (Radio Edit),0,4YrKBkKSVeqDamzBPWVnSJ,Basement Jaxx,53,479200
7dYq0bAE9fwdLVYlXCldsg,It's You - Panic City Remix,0,6i1GVNJCyyssRwXmnaeEFH,Syn Cole,60,220080
53bfc8dQTun8js73lq2X2o,Dr. Funkenstein - Original Mix,22,2CIMQHirSU0MQqyYHq0eOx,deadmau5,67,2757451
1X0qPC8H2qXpHYpasnBABp,All Because Of You (Paper Sons Remix),7,2iHVveHvevONHPt3zSf42C,Minx,4,2609
4Pt42ukjERWGtV5CM2tA9P,S.A.X.,0,53cQZtWDwDJwVCNZlfJ6Qk,Laidback Luke,59,386159
4zu9wo2FXoBSsKjO6tRB3R,Robot Rock,52,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,80,9029109
7vqUr6K2Js9Paq4kdNSOm6,Here for You (feat. Ella Henderson),60,23fqKkggKUBHNkbKtXEls4,Kygo,79,8205953
7LPOHPo8U6WYMrsPnkvpjN,100 (Tiga Vs Boys Noize),0,5l9wiTZVfqQTfMDOt0HtwC,Tiga,46,115454
2XPc8gL9PwxGURQFcFaDJR,Cheerleader - Felix Jaehn Remix Radio Edit,49,5MouCg6ta7zAxsfMEbc1uh,OMI,63,601761
4H8rKQSD1a8qgG8Jwy82MR,Gold Dust - East & Young Remix,33,4sTQVOfp9vEMCemLw50sbu,Galantis,73,3290609
5M8oA8KBGT2jWfRPS9sDut,Continuum,17,1Vxf1UfzcxqzqItoOA0DDT,Vindata,40,40394
6kwAbEjseqBob48jCus7Sz,Elastic Heart,74,5WUlDfRSoLAfcVSX1WnrxN,Sia,84,24949389
7MVsgq9O2aZkEWfIRsGbGh,Make the World Go Round (feat. R. Kelly) - Gigamesh Remix,16,1xLOb1CC0N70wA28T7Q5uE,DJ Cassidy,43,18245
1tGc3FIrjizWpIec4C7G62,Disco Shit,0,00dwwnz3V4kRfu3UFYpJLz,Cherub,53,152777
111tBBFXU1jMJTi4InLakh,Lucky Star,0,1CbopBMbfM0ned5OAsTkv4,Superfunk,37,11898
3usnkAX5lhr8R9oWjSmqZN,Move for Me - GTA Remix,19,6TQj5BFPooTa08A7pk8AQ1,Kaskade,66,900989
1T7Htpf1kEvU9Adf8J0ekk,Break Free,0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,89,85188706
0vpvGwW2D3HSamnuX7nmtx,Impossible - Endor Remix,0,4VA3EAvncrTucjTmrvd4GE,LION BABE,47,203825
75oHZYDpJQdnsOh2eoNZ3g,Ten Million Booties - Original Mix,13,79MThxG253JH9OVKmzO2TE,Erotic Cafe',16,5848
3SQY5MzR2wJAUjqGEIJk69,Living On Video - Original Radio Edit,0,4FHn7iPrkpqsUTwRSxfX4l,Pakito,47,20739
4fdABDVwTnVzZGgrs1m151,Magic - The Jason Nevins Remix,0,4zeHJ3kiJyjYXlIOcG4MA7,Black Violin,36,91772
1li0jGGRIaMaNNRBV8JXZ4,The Final Countdown,0,7Js6Lde8thlIHXggv2SCBz,Europe,63,1282202
5FQazQxWUHsJ8QDaXLdFzR,Blow,0,6LqNN22kT3074XbTVUrhzX,Kesha,75,7465123
0npxQDMDspUvLzjUIyx5qL,Get Up I Feel Like Being A Sex Machine (Part 1),0,7GaxyUddsPok8BuhxN6OUW,James Brown,62,1973199
7sMGwiS4vOMcz86ZY3vKYM,Girls Just Want to Have Fun,64,2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,69,2151780
3KOJhPY6UITeeMyxlpfxnQ,I'm in the Mood for Dancing,30,2H32fphWQj9hhVuCOKkchM,The Nolans,41,26707
1jF7IL57ayN4Ity3jQqGu0,Try,77,1KCSPY1glIKqW2TotWuXOR,P!nk,79,14089260
7sm3orGGwNFqmWFSPRl8eT,Give It Up,51,3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,63,844622
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),84,0EmeFodog0BfCgMzAIvKQp,Shakira,86,25658551
6oDPg7fXW3Ug3KmbafrXzA,Wrecking Ball,0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,80,19029603
7MnxdIXJd4N4mHCTPNKhkX,"Ghostbusters - From ""Ghostbusters""",0,0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,59,63871
3E5XrOtqMAs7p2wKhwgOjf,Just Dance,0,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,84,23923632
4d8Bqtm7ODdQLFXxPSuK64,Let The Music Play,0,2O8QAJmRrwkFXq2aWZnHYB,Shannon,42,69620
59scqF8FynVEV5kJtoj4yj,Stay The Night,43,5HnkAAaf0MCIxMWzsJNrdg,Alcazar,45,34771
6J9paEX8rcBYuAIawdnzUj,Heaven Must Be Missing An Angel - Pt. 1,46,3LfO03nEZMdWNHG2tLpMa0,Tavares,51,256434
0UlHiqi7seV02XNHLMtfGK,Turn Up the Music,0,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,87,17592595
2ntiZEmaFULHqnzXr5fXPf,Don't Let Go - Single Version,0,3IKV7o6WPphDB7cCWXaG3E,Isaac Hayes,51,610357
6jizk5lOUnfpaZXYMdfeC6,Trumpets,66,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,79,11615458
6qNa9AhOat3HHYWF0L7J7F,Every 1's a Winner,48,72VzFto8DYvKHocaHYNWSi,Hot Chocolate,56,234291
0gpoeZamw0GIJllSNTzvIB,Undressed,38,1FbsmLXvj5CccZj6JLk46Z,Kim Cesarion,39,37786
4HuHoYjNcbGIHFpRVbRj2T,Pump It,45,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,80,7037742
7ksDjMrTgdwsUmji8rCTxd,I Can Make You Feel Good,0,3REpOYo13YkVj1dFzda12A,Shalamar,51,375395
1d1BeKPNgaQ36wcxGqnfU3,Sommartider,52,0FINyNBXqnTlRC4dvpSeSb,Gyllene Tider,48,148787
