track_id,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
4SoCtNfdQYqgKbBSEeMxZJ,Driftin',28,1gAPH1IQmAFW28AYz1nyE9,Louisiana Red,28,11126
39sod67vZ21ZMHWg5sfbqW,Tin Pan Alley (AKA Roughest Place in Town) - 1982 Version,37,5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,61,2204876
6Y0aF0yBe0BKPxLmCdehws,Ball And Chain,0,6bR0cgMtkCVpm0I5yrDNzO,Big Mama Thornton,42,154823
4WPB8sqL2RayXfI9mcz0WM,Black Lung Heartache,43,2SNzxY1OsSCHBLVi77mpPQ,Joe Bonamassa,56,819592
4QN7nPeo5KDAM6HiRI0NJU,Change Your Life,0,3e7awlrlDSwF3iM0WBjGMp,Little Mix,76,10922413
39qRdHcl2tizWbzlM9kUlN,What If,56,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,88,40064381
1t34UsQ634a233qysq6D6L,Female,50,0u2FHSq3ln94y5Q57xazwf,Keith Urban,70,4933681
7C0eAsoRrtNvtUKomp3gnV,Spacer - Version single,41,5fhRcv2KU96vbXqNE2FEdu,Sheila,41,38664
7yKZxPivUl0fkvHolTZhec,Dream,29,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,80,19029603
2TsXkrYL2F5XbFCJztLCF9,Cliff Diving - Score Demo,34,1GjWNGbMtHDQ7CNYf2d7cw,Christophe Beck,56,24841
51LIAfPp8HudTMzZKh1BQg,Ice Cream,0,7u160I5qtBYZTQMLEIJmyz,Borgore,50,575137
6Eu1V3AwGRg3dqtO5yiDXs,Green Bottle - Original Mix,0,5FWi1mowu6uiU2ZHwr1rby,Feed Me,48,354388
4EBisBBehGON4ESJsNZBsP,Wildcat,0,57dN52uHvrHOxijzpIgu3E,Ratatat,66,579196
7tSOoKUQqKbpYfEJ9pe9TS,True Romance,0,2LpTDvw6ZW4iV2yLpntiCU,Citizens!,26,29306
7Ay8Qdrvu0htVl7CkqTYAi,DVNO,0,1gR0gsQYfi6joyO1dlp76N,Justice,57,1082583
5BYjiKMi2Ogg66rdhbvjxR,Booty Call (A Bit Rude),12,7gYnCef01fcPbk3QiFRIGF,The Midnight Beast,28,47469
5Q4H1XkVHxQjnrHCUpS61d,Nicotine,61,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,77,11541794
73olq12OboObdFOTlGbx5O,8,0,2lZkXWxkZsZzBocxMjN1or,Sunny Day Real Estate,44,143880
5JQ21uZ49Hn5VjPiyDSqza,Bulls in the Bronx,0,4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,72,2199848
3cNhz1AfD1oOLSj9je2hxg,Hazey Jane II,0,5c3GLXai8YOMid29ZEuR9y,Nick Drake,61,670903
2xSBLQ3wJbhxMj0MEXbHLs,New Wild Everywhere,0,2HcZuUtnktqMHm4H1R9gAR,Great Lake Swimmers,47,75353
7yaCciuyB1IhgMvLBE8Wa4,All Apologies,51,6olE6TJLqED3rqDCT0FyPh,Nirvana,80,16361694
7Lcpuetp0oQtELVnd5Hw9s,Satan's Bed - Remastered,35,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,73,7858934
65QYg4tsDXYtmF8onk6mdf,"Lithium - Live In Amsterdam, Holland / 1991",0,6olE6TJLqED3rqDCT0FyPh,Nirvana,80,16361694
7lmeHLHBe4nmXzuXc0HDjk,Testify,64,2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,70,5152207
3ZhTT6yjZwpPph5MIJ53XY,Red Roses (feat. Landon Cube),68,7d3WFRME3vBY2cgoP38RDo,Lil Skies,69,4861859
4voEoczU7Ijborps9XF1n3,I Get Around,68,1ZwdS5xdxEREPySFridCfh,2Pac,79,14003916
2KSQtW8Moo6Bbm77VjAjwO,Pretender - Deniz Koyu Remix,11,4l1cKWYW591xnwEGxpUg3J,Miike Snow,55,616082
3G9ETaH55bMQx8hwNhAgbU,The Stable Song,62,5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov,65,688938
53PkA8aXiwH4ppa0V0iO7o,oh baby,57,066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem,58,979086
2A0B7zfRrtfoZSz02iobP5,I,0,0fauHpmSHwodVYIjTqOGHz,Yiruma,65,985778
2m5jylp07dcQIvFvlUOWCf,Bucketseat,0,5rSlwIz21f9BtLsIysUuti,Molly Maguires,0,57
2vNDq5XAoF4Gl4hfY7aacS,¿Qué Tiene?,41,7plUpXSFcSJUZSiZAoXqr1,Ximena Sariñana,64,1318490
0LDsxbtcBOVWWZAdTiwPdn,Ognuno Soffre - Italian Version of 'Everybody Hurts',12,37bdr74xp6SqrP8DiUfJPF,William Berry,7,33
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),75,1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,68,15042035
14bUqUj1EUnQabWeAqnj39,Tequila (Original),51,3yt4IVDHz0luREG9Uf9xrp,The Champs,46,26297
1J36RjF8Mx8Yp2QWvFSPmv,Heart Attack,39,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,69,6928843
4SCEjJaCizFahgcHp93tn3,Climbing Uphill,0,5ol7Hq695R9m2bT9T3FiQx,Jason Robert Brown,31,21271
3xhXKRGahWzcXF8rD5gUvd,Nothing Even Matters,0,2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,70,2298211
